,Entity,Code,Year,Electricity from solar (TWh)
0,Afghanistan,AFG,-0.02424492017006704,-0.1316308071503834
1,Afghanistan,AFG,0.04029175727832573,-0.1316308071503834
2,Afghanistan,AFG,0.10482843472671849,-0.1316308071503834
3,Afghanistan,AFG,0.16936511217511127,-0.1316308071503834
4,Afghanistan,AFG,0.23390178962350403,-0.1316308071503834
5,Afghanistan,AFG,0.2984384670718968,-0.1316308071503834
6,Afghanistan,AFG,0.36297514452028956,-0.1316308071503834
7,Afghanistan,AFG,0.4275118219686823,-0.1316308071503834
8,Afghanistan,AFG,0.49204849941707507,-0.1316308071503834
9,Afghanistan,AFG,0.5565851768654678,-0.1316308071503834
10,Afghanistan,AFG,0.6211218543138606,-0.1316308071503834
11,Afghanistan,AFG,0.6856585317622534,-0.1316308071503834
12,Afghanistan,AFG,0.7501952092106462,-0.13088261315254046
13,Afghanistan,AFG,0.814731886659039,-0.13088261315254046
14,Afghanistan,AFG,0.8792685641074317,-0.13088261315254046
15,Afghanistan,AFG,0.9438052415558245,-0.13088261315254046
16,Afghanistan,AFG,1.0083419190042173,-0.13063321515325949
17,Afghanistan,AFG,1.07287859645261,-0.13063321515325949
18,Afghanistan,AFG,1.1374152739010028,-0.13063321515325949
19,Afghanistan,AFG,1.2019519513493955,-0.1303838171539785
20,Afghanistan,AFG,1.2664886287977883,-0.13013441915469756
21,Afghanistan,AFG,1.331025306246181,-0.1296356231561356
22,Africa,AFG,-1.8958085661734572,-0.1316308071503834
23,Africa,AFG,-1.8312718887250645,-0.1316308071503834
24,Africa,AFG,-1.7667352112766717,-0.1316308071503834
25,Africa,AFG,-1.702198533828279,-0.1316308071503834
26,Africa,AFG,-1.6376618563798861,-0.1316308071503834
27,Africa,AFG,-1.5731251789314935,-0.1316308071503834
28,Africa,AFG,-1.5085885014831006,-0.1316308071503834
29,Africa,AFG,-1.444051824034708,-0.1316308071503834
30,Africa,AFG,-1.3795151465863151,-0.1316308071503834
31,Africa,AFG,-1.3149784691379223,-0.1316308071503834
32,Africa,AFG,-1.2504417916895296,-0.1316308071503834
33,Africa,AFG,-1.1859051142411368,-0.1316308071503834
34,Africa,AFG,-1.1213684367927441,-0.1316308071503834
35,Africa,AFG,-1.0568317593443513,-0.1316308071503834
36,Africa,AFG,-0.9922950818959585,-0.1316308071503834
37,Africa,AFG,-0.9277584044475657,-0.1316308071503834
38,Africa,AFG,-0.863221726999173,-0.1316308071503834
39,Africa,AFG,-0.7986850495507802,-0.1316308071503834
40,Africa,AFG,-0.7341483721023875,-0.1316308071503834
41,Africa,AFG,-0.6696116946539947,-0.1316308071503834
42,Africa,AFG,-0.605075017205602,-0.1316308071503834
43,Africa,AFG,-0.5405383397572092,-0.1316308071503834
44,Africa,AFG,-0.4760016623088164,-0.1316308071503834
45,Africa,AFG,-0.41146498486042365,-0.1316308071503834
46,Africa,AFG,-0.34692830741203085,-0.1316308071503834
47,Africa,AFG,-0.2823916299636381,-0.1316308071503834
48,Africa,AFG,-0.21785495251524534,-0.1316308071503834
49,Africa,AFG,-0.15331827506685258,-0.1316308071503834
50,Africa,AFG,-0.0887815976184598,-0.1316308071503834
51,Africa,AFG,-0.02424492017006704,-0.1316308071503834
52,Africa,AFG,0.04029175727832573,-0.1316308071503834
53,Africa,AFG,0.10482843472671849,-0.13113201115182144
54,Africa,AFG,0.16936511217511127,-0.13113201115182144
55,Africa,AFG,0.23390178962350403,-0.13113201115182144
56,Africa,AFG,0.2984384670718968,-0.13113201115182144
57,Africa,AFG,0.36297514452028956,-0.13088261315254046
58,Africa,AFG,0.4275118219686823,-0.13088261315254046
59,Africa,AFG,0.49204849941707507,-0.13063321515325949
60,Africa,AFG,0.5565851768654678,-0.13013441915469756
61,Africa,AFG,0.6211218543138606,-0.12190428517842543
62,Africa,AFG,0.6856585317622534,-0.11941030518561568
63,Africa,AFG,0.7501952092106462,-0.1184127131884918
64,Africa,AFG,0.814731886659039,-0.11891150918705375
65,Africa,AFG,0.8792685641074317,-0.08648976678654721
66,Africa,AFG,0.9438052415558245,-0.051823439898531914
67,Africa,AFG,1.0083419190042173,-0.010672777499111294
68,Africa,AFG,1.07287859645261,0.032223678377216146
69,Africa,AFG,1.1374152739010028,0.09257799420321171
70,Africa,AFG,1.2019519513493955,0.21378539691396484
71,Africa,AFG,1.2664886287977883,0.2275023367540182
72,Africa,AFG,1.331025306246181,0.2953385676186431
73,Africa (BP),AFG,-1.8958085661734572,-0.1316308071503834
74,Africa (BP),AFG,-1.8312718887250645,-0.1316308071503834
75,Africa (BP),AFG,-1.7667352112766717,-0.1316308071503834
76,Africa (BP),AFG,-1.702198533828279,-0.1316308071503834
77,Africa (BP),AFG,-1.6376618563798861,-0.1316308071503834
78,Africa (BP),AFG,-1.5731251789314935,-0.1316308071503834
79,Africa (BP),AFG,-1.5085885014831006,-0.1316308071503834
80,Africa (BP),AFG,-1.444051824034708,-0.1316308071503834
81,Africa (BP),AFG,-1.3795151465863151,-0.1316308071503834
82,Africa (BP),AFG,-1.3149784691379223,-0.1316308071503834
83,Africa (BP),AFG,-1.2504417916895296,-0.1316308071503834
84,Africa (BP),AFG,-1.1859051142411368,-0.1316308071503834
85,Africa (BP),AFG,-1.1213684367927441,-0.1316308071503834
86,Africa (BP),AFG,-1.0568317593443513,-0.1316308071503834
87,Africa (BP),AFG,-0.9922950818959585,-0.1316308071503834
88,Africa (BP),AFG,-0.9277584044475657,-0.1316308071503834
89,Africa (BP),AFG,-0.863221726999173,-0.1316308071503834
90,Africa (BP),AFG,-0.7986850495507802,-0.1316308071503834
91,Africa (BP),AFG,-0.7341483721023875,-0.1316308071503834
92,Africa (BP),AFG,-0.6696116946539947,-0.1316308071503834
93,Africa (BP),AFG,-0.605075017205602,-0.1316308071503834
94,Africa (BP),AFG,-0.5405383397572092,-0.1316308071503834
95,Africa (BP),AFG,-0.4760016623088164,-0.1316308071503834
96,Africa (BP),AFG,-0.41146498486042365,-0.1316308071503834
97,Africa (BP),AFG,-0.34692830741203085,-0.1316308071503834
98,Africa (BP),AFG,-0.2823916299636381,-0.1316308071503834
99,Africa (BP),AFG,-0.21785495251524534,-0.1316308071503834
100,Africa (BP),AFG,-0.15331827506685258,-0.1316308071503834
101,Africa (BP),AFG,-0.0887815976184598,-0.1316308071503834
102,Africa (BP),AFG,-0.02424492017006704,-0.13133300099944198
103,Africa (BP),AFG,0.04029175727832573,-0.13125770774345905
104,Africa (BP),AFG,0.10482843472671849,-0.13121182566931391
105,Africa (BP),AFG,0.16936511217511127,-0.1311305322965051
106,Africa (BP),AFG,0.23390178962350403,-0.1310181140783258
107,Africa (BP),AFG,0.2984384670718968,-0.13089798943702893
108,Africa (BP),AFG,0.36297514452028956,-0.13068528820851935
109,Africa (BP),AFG,0.4275118219686823,-0.13037186191172578
110,Africa (BP),AFG,0.49204849941707507,-0.1298188336697854
111,Africa (BP),AFG,0.5565851768654678,-0.1292410366151852
112,Africa (BP),AFG,0.6211218543138606,-0.12624251948187007
113,Africa (BP),AFG,0.6856585317622534,-0.1166148204695352
114,Africa (BP),AFG,0.7501952092106462,-0.10687408655258823
115,Africa (BP),AFG,0.814731886659039,-0.11199021092304817
116,Africa (BP),AFG,0.8792685641074317,-0.08414168462331685
117,Africa (BP),AFG,0.9438052415558245,-0.05036181548996585
118,Africa (BP),AFG,1.0083419190042173,0.0026473551602061228
119,Africa (BP),AFG,1.07287859645261,0.06223659773176742
120,Africa (BP),AFG,1.1374152739010028,0.11910254383814012
121,Africa (BP),AFG,1.2019519513493955,0.18995018072468295
122,Africa (BP),AFG,1.2664886287977883,0.2688725766339458
123,Africa (BP),AFG,1.331025306246181,0.2802558744549272
124,Africa (Ember),AFG,-0.02424492017006704,-0.1316308071503834
125,Africa (Ember),AFG,0.04029175727832573,-0.1316308071503834
126,Africa (Ember),AFG,0.10482843472671849,-0.13113201115182144
127,Africa (Ember),AFG,0.16936511217511127,-0.13113201115182144
128,Africa (Ember),AFG,0.23390178962350403,-0.13113201115182144
129,Africa (Ember),AFG,0.2984384670718968,-0.13113201115182144
130,Africa (Ember),AFG,0.36297514452028956,-0.13088261315254046
131,Africa (Ember),AFG,0.4275118219686823,-0.13088261315254046
132,Africa (Ember),AFG,0.49204849941707507,-0.13063321515325949
133,Africa (Ember),AFG,0.5565851768654678,-0.13013441915469756
134,Africa (Ember),AFG,0.6211218543138606,-0.12190428517842543
135,Africa (Ember),AFG,0.6856585317622534,-0.11941030518561568
136,Africa (Ember),AFG,0.7501952092106462,-0.1184127131884918
137,Africa (Ember),AFG,0.814731886659039,-0.11891150918705375
138,Africa (Ember),AFG,0.8792685641074317,-0.08648976928052719
139,Africa (Ember),AFG,0.9438052415558245,-0.05182344738047189
140,Africa (Ember),AFG,1.0083419190042173,-0.010672777499111294
141,Africa (Ember),AFG,1.07287859645261,0.032223678377216146
142,Africa (Ember),AFG,1.1374152739010028,0.09257799420321171
143,Africa (Ember),AFG,1.2019519513493955,0.21378542185376478
144,Africa (Ember),AFG,1.2664886287977883,0.22750231181421834
145,Africa (Ember),AFG,1.331025306246181,0.2953385676186431
146,Albania,ALB,-0.6696116946539947,-0.1316308071503834
147,Albania,ALB,-0.605075017205602,-0.1316308071503834
148,Albania,ALB,-0.5405383397572092,-0.1316308071503834
149,Albania,ALB,-0.4760016623088164,-0.1316308071503834
150,Albania,ALB,-0.41146498486042365,-0.1316308071503834
151,Albania,ALB,-0.34692830741203085,-0.1316308071503834
152,Albania,ALB,-0.2823916299636381,-0.1316308071503834
153,Albania,ALB,-0.21785495251524534,-0.1316308071503834
154,Albania,ALB,-0.15331827506685258,-0.1316308071503834
155,Albania,ALB,-0.0887815976184598,-0.1316308071503834
156,Albania,ALB,-0.02424492017006704,-0.1316308071503834
157,Albania,ALB,0.04029175727832573,-0.1316308071503834
158,Albania,ALB,0.10482843472671849,-0.1316308071503834
159,Albania,ALB,0.16936511217511127,-0.1316308071503834
160,Albania,ALB,0.23390178962350403,-0.1316308071503834
161,Albania,ALB,0.2984384670718968,-0.1316308071503834
162,Albania,ALB,0.36297514452028956,-0.1316308071503834
163,Albania,ALB,0.4275118219686823,-0.1316308071503834
164,Albania,ALB,0.49204849941707507,-0.1316308071503834
165,Albania,ALB,0.5565851768654678,-0.1316308071503834
166,Albania,ALB,0.6211218543138606,-0.1316308071503834
167,Albania,ALB,0.6856585317622534,-0.1316308071503834
168,Albania,ALB,0.7501952092106462,-0.1316308071503834
169,Albania,ALB,0.814731886659039,-0.1316308071503834
170,Albania,ALB,0.8792685641074317,-0.1316308071503834
171,Albania,ALB,0.9438052415558245,-0.1316308071503834
172,Albania,ALB,1.0083419190042173,-0.1316308071503834
173,Albania,ALB,1.07287859645261,-0.1316308071503834
174,Albania,ALB,1.1374152739010028,-0.1316308071503834
175,Albania,ALB,1.2019519513493955,-0.13113201115182144
176,Albania,ALB,1.2664886287977883,-0.13088261315254046
177,Algeria,DZA,-2.283028630863814,-0.1316308071503834
178,Algeria,DZA,-2.218491953415421,-0.1316308071503834
179,Algeria,DZA,-2.153955275967028,-0.1316308071503834
180,Algeria,DZA,-2.0894185985186358,-0.1316308071503834
181,Algeria,DZA,-2.024881921070243,-0.1316308071503834
182,Algeria,DZA,-1.96034524362185,-0.1316308071503834
183,Algeria,DZA,-1.8958085661734572,-0.1316308071503834
184,Algeria,DZA,-1.8312718887250645,-0.1316308071503834
185,Algeria,DZA,-1.7667352112766717,-0.1316308071503834
186,Algeria,DZA,-1.702198533828279,-0.1316308071503834
187,Algeria,DZA,-1.6376618563798861,-0.1316308071503834
188,Algeria,DZA,-1.5731251789314935,-0.1316308071503834
189,Algeria,DZA,-1.5085885014831006,-0.1316308071503834
190,Algeria,DZA,-1.444051824034708,-0.1316308071503834
191,Algeria,DZA,-1.3795151465863151,-0.1316308071503834
192,Algeria,DZA,-1.3149784691379223,-0.1316308071503834
193,Algeria,DZA,-1.2504417916895296,-0.1316308071503834
194,Algeria,DZA,-1.1859051142411368,-0.1316308071503834
195,Algeria,DZA,-1.1213684367927441,-0.1316308071503834
196,Algeria,DZA,-1.0568317593443513,-0.1316308071503834
197,Algeria,DZA,-0.9922950818959585,-0.1316308071503834
198,Algeria,DZA,-0.9277584044475657,-0.1316308071503834
199,Algeria,DZA,-0.863221726999173,-0.1316308071503834
200,Algeria,DZA,-0.7986850495507802,-0.1316308071503834
201,Algeria,DZA,-0.7341483721023875,-0.1316308071503834
202,Algeria,DZA,-0.6696116946539947,-0.1316308071503834
203,Algeria,DZA,-0.605075017205602,-0.1316308071503834
204,Algeria,DZA,-0.5405383397572092,-0.1316308071503834
205,Algeria,DZA,-0.4760016623088164,-0.1316308071503834
206,Algeria,DZA,-0.41146498486042365,-0.1316308071503834
207,Algeria,DZA,-0.34692830741203085,-0.1316308071503834
208,Algeria,DZA,-0.2823916299636381,-0.1316308071503834
209,Algeria,DZA,-0.21785495251524534,-0.1316308071503834
210,Algeria,DZA,-0.15331827506685258,-0.1316308071503834
211,Algeria,DZA,-0.0887815976184598,-0.1316308071503834
212,Algeria,DZA,-0.02424492017006704,-0.1316308071503834
213,Algeria,DZA,0.04029175727832573,-0.1316308071503834
214,Algeria,DZA,0.10482843472671849,-0.1316308071503834
215,Algeria,DZA,0.16936511217511127,-0.1316308071503834
216,Algeria,DZA,0.23390178962350403,-0.1316308071503834
217,Algeria,DZA,0.2984384670718968,-0.1316308071503834
218,Algeria,DZA,0.36297514452028956,-0.1316308071503834
219,Algeria,DZA,0.4275118219686823,-0.1316308071503834
220,Algeria,DZA,0.49204849941707507,-0.1316308071503834
221,Algeria,DZA,0.5565851768654678,-0.1316308071503834
222,Algeria,DZA,0.6211218543138606,-0.1316308071503834
223,Algeria,DZA,0.6856585317622534,-0.1316308071503834
224,Algeria,DZA,0.7501952092106462,-0.1316308071503834
225,Algeria,DZA,0.814731886659039,-0.1316308071503834
226,Algeria,DZA,0.8792685641074317,-0.1316308071503834
227,Algeria,DZA,0.9438052415558245,-0.13013441915469756
228,Algeria,DZA,1.0083419190042173,-0.12938622515685463
229,Algeria,DZA,1.07287859645261,-0.11741512119136789
230,Algeria,DZA,1.1374152739010028,-0.11541993719712011
231,Algeria,DZA,1.2019519513493955,-0.1146717431992772
232,Algeria,DZA,1.2664886287977883,-0.11517053919783914
233,Algeria,DZA,1.331025306246181,-0.11142956920862455
234,American Samoa,ASM,-0.02424492017006704,-0.1316308071503834
235,American Samoa,ASM,0.04029175727832573,-0.1316308071503834
236,American Samoa,ASM,0.10482843472671849,-0.1316308071503834
237,American Samoa,ASM,0.16936511217511127,-0.1316308071503834
238,American Samoa,ASM,0.23390178962350403,-0.1316308071503834
239,American Samoa,ASM,0.2984384670718968,-0.1316308071503834
240,American Samoa,ASM,0.36297514452028956,-0.1316308071503834
241,American Samoa,ASM,0.4275118219686823,-0.1316308071503834
242,American Samoa,ASM,0.49204849941707507,-0.1316308071503834
243,American Samoa,ASM,0.5565851768654678,-0.1316308071503834
244,American Samoa,ASM,0.6211218543138606,-0.1316308071503834
245,American Samoa,ASM,0.6856585317622534,-0.1316308071503834
246,American Samoa,ASM,0.7501952092106462,-0.1316308071503834
247,American Samoa,ASM,0.814731886659039,-0.1316308071503834
248,American Samoa,ASM,0.8792685641074317,-0.1316308071503834
249,American Samoa,ASM,0.9438052415558245,-0.1316308071503834
250,American Samoa,ASM,1.0083419190042173,-0.1316308071503834
251,American Samoa,ASM,1.07287859645261,-0.1316308071503834
252,American Samoa,ASM,1.1374152739010028,-0.1316308071503834
253,American Samoa,ASM,1.2019519513493955,-0.1316308071503834
254,American Samoa,ASM,1.2664886287977883,-0.1316308071503834
255,American Samoa,ASM,1.331025306246181,-0.1316308071503834
256,Angola,AGO,-0.02424492017006704,-0.1316308071503834
257,Angola,AGO,0.04029175727832573,-0.1316308071503834
258,Angola,AGO,0.10482843472671849,-0.1316308071503834
259,Angola,AGO,0.16936511217511127,-0.1316308071503834
260,Angola,AGO,0.23390178962350403,-0.1316308071503834
261,Angola,AGO,0.2984384670718968,-0.1316308071503834
262,Angola,AGO,0.36297514452028956,-0.1316308071503834
263,Angola,AGO,0.4275118219686823,-0.1316308071503834
264,Angola,AGO,0.49204849941707507,-0.1316308071503834
265,Angola,AGO,0.5565851768654678,-0.1316308071503834
266,Angola,AGO,0.6211218543138606,-0.1313814091511024
267,Angola,AGO,0.6856585317622534,-0.1313814091511024
268,Angola,AGO,0.7501952092106462,-0.1313814091511024
269,Angola,AGO,0.814731886659039,-0.1313814091511024
270,Angola,AGO,0.8792685641074317,-0.13113201115182144
271,Angola,AGO,0.9438052415558245,-0.13113201115182144
272,Angola,AGO,1.0083419190042173,-0.13113201115182144
273,Angola,AGO,1.07287859645261,-0.13113201115182144
274,Angola,AGO,1.1374152739010028,-0.13113201115182144
275,Angola,AGO,1.2019519513493955,-0.13113201115182144
276,Angola,AGO,1.2664886287977883,-0.13113201115182144
277,Angola,AGO,1.331025306246181,-0.13113201115182144
278,Antigua and Barbuda,ATG,-0.02424492017006704,-0.1316308071503834
279,Antigua and Barbuda,ATG,0.04029175727832573,-0.1316308071503834
280,Antigua and Barbuda,ATG,0.10482843472671849,-0.1316308071503834
281,Antigua and Barbuda,ATG,0.16936511217511127,-0.1316308071503834
282,Antigua and Barbuda,ATG,0.23390178962350403,-0.1316308071503834
283,Antigua and Barbuda,ATG,0.2984384670718968,-0.1316308071503834
284,Antigua and Barbuda,ATG,0.36297514452028956,-0.1316308071503834
285,Antigua and Barbuda,ATG,0.4275118219686823,-0.1316308071503834
286,Antigua and Barbuda,ATG,0.49204849941707507,-0.1316308071503834
287,Antigua and Barbuda,ATG,0.5565851768654678,-0.1316308071503834
288,Antigua and Barbuda,ATG,0.6211218543138606,-0.1316308071503834
289,Antigua and Barbuda,ATG,0.6856585317622534,-0.1316308071503834
290,Antigua and Barbuda,ATG,0.7501952092106462,-0.1316308071503834
291,Antigua and Barbuda,ATG,0.814731886659039,-0.1316308071503834
292,Antigua and Barbuda,ATG,0.8792685641074317,-0.1316308071503834
293,Antigua and Barbuda,ATG,0.9438052415558245,-0.1313814091511024
294,Antigua and Barbuda,ATG,1.0083419190042173,-0.1316308071503834
295,Antigua and Barbuda,ATG,1.07287859645261,-0.1313814091511024
296,Antigua and Barbuda,ATG,1.1374152739010028,-0.1313814091511024
297,Antigua and Barbuda,ATG,1.2019519513493955,-0.1313814091511024
298,Antigua and Barbuda,ATG,1.2664886287977883,-0.13113201115182144
299,Antigua and Barbuda,ATG,1.331025306246181,-0.13113201115182144
300,Argentina,ARG,-2.283028630863814,-0.1316308071503834
301,Argentina,ARG,-2.218491953415421,-0.1316308071503834
302,Argentina,ARG,-2.153955275967028,-0.1316308071503834
303,Argentina,ARG,-2.0894185985186358,-0.1316308071503834
304,Argentina,ARG,-2.024881921070243,-0.1316308071503834
305,Argentina,ARG,-1.96034524362185,-0.1316308071503834
306,Argentina,ARG,-1.8958085661734572,-0.1316308071503834
307,Argentina,ARG,-1.8312718887250645,-0.1316308071503834
308,Argentina,ARG,-1.7667352112766717,-0.1316308071503834
309,Argentina,ARG,-1.702198533828279,-0.1316308071503834
310,Argentina,ARG,-1.6376618563798861,-0.1316308071503834
311,Argentina,ARG,-1.5731251789314935,-0.1316308071503834
312,Argentina,ARG,-1.5085885014831006,-0.1316308071503834
313,Argentina,ARG,-1.444051824034708,-0.1316308071503834
314,Argentina,ARG,-1.3795151465863151,-0.1316308071503834
315,Argentina,ARG,-1.3149784691379223,-0.1316308071503834
316,Argentina,ARG,-1.2504417916895296,-0.1316308071503834
317,Argentina,ARG,-1.1859051142411368,-0.1316308071503834
318,Argentina,ARG,-1.1213684367927441,-0.1316308071503834
319,Argentina,ARG,-1.0568317593443513,-0.1316308071503834
320,Argentina,ARG,-0.9922950818959585,-0.1316308071503834
321,Argentina,ARG,-0.9277584044475657,-0.1316308071503834
322,Argentina,ARG,-0.863221726999173,-0.1316308071503834
323,Argentina,ARG,-0.7986850495507802,-0.1316308071503834
324,Argentina,ARG,-0.7341483721023875,-0.1316308071503834
325,Argentina,ARG,-0.6696116946539947,-0.1316308071503834
326,Argentina,ARG,-0.605075017205602,-0.1316308071503834
327,Argentina,ARG,-0.5405383397572092,-0.1316308071503834
328,Argentina,ARG,-0.4760016623088164,-0.1316308071503834
329,Argentina,ARG,-0.41146498486042365,-0.1316308071503834
330,Argentina,ARG,-0.34692830741203085,-0.1316308071503834
331,Argentina,ARG,-0.2823916299636381,-0.1316308071503834
332,Argentina,ARG,-0.21785495251524534,-0.1316308071503834
333,Argentina,ARG,-0.15331827506685258,-0.13163038317378462
334,Argentina,ARG,-0.0887815976184598,-0.13163015871558525
335,Argentina,ARG,-0.02424492017006704,-0.1316308071503834
336,Argentina,ARG,0.04029175727832573,-0.1316308071503834
337,Argentina,ARG,0.10482843472671849,-0.1316308071503834
338,Argentina,ARG,0.16936511217511127,-0.1316308071503834
339,Argentina,ARG,0.23390178962350403,-0.1316308071503834
340,Argentina,ARG,0.2984384670718968,-0.1316308071503834
341,Argentina,ARG,0.36297514452028956,-0.1316308071503834
342,Argentina,ARG,0.4275118219686823,-0.1316308071503834
343,Argentina,ARG,0.49204849941707507,-0.1316308071503834
344,Argentina,ARG,0.5565851768654678,-0.1316308071503834
345,Argentina,ARG,0.6211218543138606,-0.1316308071503834
346,Argentina,ARG,0.6856585317622534,-0.1316308071503834
347,Argentina,ARG,0.7501952092106462,-0.1313814091511024
348,Argentina,ARG,0.814731886659039,-0.1313814091511024
349,Argentina,ARG,0.8792685641074317,-0.13113201115182144
350,Argentina,ARG,0.9438052415558245,-0.1313814091511024
351,Argentina,ARG,1.0083419190042173,-0.1313814091511024
352,Argentina,ARG,1.07287859645261,-0.13113201115182144
353,Argentina,ARG,1.1374152739010028,-0.12888742915829268
354,Argentina,ARG,1.2019519513493955,-0.11192836520718649
355,Argentina,ARG,1.2664886287977883,-0.09846087324601392
356,Argentina,ARG,1.331025306246181,-0.07751144130641216
357,Armenia,ARM,-0.02424492017006704,-0.1316308071503834
358,Armenia,ARM,0.04029175727832573,-0.1316308071503834
359,Armenia,ARM,0.10482843472671849,-0.1316308071503834
360,Armenia,ARM,0.16936511217511127,-0.1316308071503834
361,Armenia,ARM,0.23390178962350403,-0.1316308071503834
362,Armenia,ARM,0.2984384670718968,-0.1316308071503834
363,Armenia,ARM,0.36297514452028956,-0.1316308071503834
364,Armenia,ARM,0.4275118219686823,-0.1316308071503834
365,Armenia,ARM,0.49204849941707507,-0.1316308071503834
366,Armenia,ARM,0.5565851768654678,-0.1316308071503834
367,Armenia,ARM,0.6211218543138606,-0.1316308071503834
368,Armenia,ARM,0.6856585317622534,-0.1316308071503834
369,Armenia,ARM,0.7501952092106462,-0.1316308071503834
370,Armenia,ARM,0.814731886659039,-0.1316308071503834
371,Armenia,ARM,0.8792685641074317,-0.1316308071503834
372,Armenia,ARM,0.9438052415558245,-0.1316308071503834
373,Armenia,ARM,1.0083419190042173,-0.1316308071503834
374,Armenia,ARM,1.07287859645261,-0.1316308071503834
375,Armenia,ARM,1.1374152739010028,-0.13113201115182144
376,Armenia,ARM,1.2019519513493955,-0.13013441915469756
377,Armenia,ARM,1.2664886287977883,-0.12813923516044975
378,Armenia,ARM,1.331025306246181,-0.12938622515685463
379,Aruba,ABW,-0.02424492017006704,-0.1316308071503834
380,Aruba,ABW,0.04029175727832573,-0.1316308071503834
381,Aruba,ABW,0.10482843472671849,-0.1316308071503834
382,Aruba,ABW,0.16936511217511127,-0.1316308071503834
383,Aruba,ABW,0.23390178962350403,-0.1316308071503834
384,Aruba,ABW,0.2984384670718968,-0.1316308071503834
385,Aruba,ABW,0.36297514452028956,-0.1316308071503834
386,Aruba,ABW,0.4275118219686823,-0.1316308071503834
387,Aruba,ABW,0.49204849941707507,-0.1316308071503834
388,Aruba,ABW,0.5565851768654678,-0.1316308071503834
389,Aruba,ABW,0.6211218543138606,-0.1316308071503834
390,Aruba,ABW,0.6856585317622534,-0.1316308071503834
391,Aruba,ABW,0.7501952092106462,-0.1316308071503834
392,Aruba,ABW,0.814731886659039,-0.1316308071503834
393,Aruba,ABW,0.8792685641074317,-0.1313814091511024
394,Aruba,ABW,0.9438052415558245,-0.1313814091511024
395,Aruba,ABW,1.0083419190042173,-0.1313814091511024
396,Aruba,ABW,1.07287859645261,-0.1313814091511024
397,Aruba,ABW,1.1374152739010028,-0.1313814091511024
398,Aruba,ABW,1.2019519513493955,-0.1313814091511024
399,Aruba,ABW,1.2664886287977883,-0.1313814091511024
400,Aruba,ABW,1.331025306246181,-0.1313814091511024
401,Asia,ABW,-2.283028630863814,-0.1316308071503834
402,Asia,ABW,-2.218491953415421,-0.1316308071503834
403,Asia,ABW,-2.153955275967028,-0.1316308071503834
404,Asia,ABW,-2.0894185985186358,-0.1316308071503834
405,Asia,ABW,-2.024881921070243,-0.1316308071503834
406,Asia,ABW,-1.96034524362185,-0.1316308071503834
407,Asia,ABW,-1.8958085661734572,-0.1316308071503834
408,Asia,ABW,-1.8312718887250645,-0.1316308071503834
409,Asia,ABW,-1.7667352112766717,-0.1316308071503834
410,Asia,ABW,-1.702198533828279,-0.1316308071503834
411,Asia,ABW,-1.6376618563798861,-0.1316308071503834
412,Asia,ABW,-1.5731251789314935,-0.1316308071503834
413,Asia,ABW,-1.5085885014831006,-0.1316308071503834
414,Asia,ABW,-1.444051824034708,-0.1316308071503834
415,Asia,ABW,-1.3795151465863151,-0.1316308071503834
416,Asia,ABW,-1.3149784691379223,-0.1316308071503834
417,Asia,ABW,-1.2504417916895296,-0.1316308071503834
418,Asia,ABW,-1.1859051142411368,-0.1316308071503834
419,Asia,ABW,-1.1213684367927441,-0.1316308071503834
420,Asia,ABW,-1.0568317593443513,-0.1316308071503834
421,Asia,ABW,-0.9922950818959585,-0.1316308071503834
422,Asia,ABW,-0.9277584044475657,-0.1316308071503834
423,Asia,ABW,-0.863221726999173,-0.1316308071503834
424,Asia,ABW,-0.7986850495507802,-0.1316308071503834
425,Asia,ABW,-0.7341483721023875,-0.1316308071503834
426,Asia,ABW,-0.6696116946539947,-0.131531047950671
427,Asia,ABW,-0.605075017205602,-0.131531047950671
428,Asia,ABW,-0.5405383397572092,-0.13124424022655806
429,Asia,ABW,-0.4760016623088164,-0.130920022802553
430,Asia,ABW,-0.41146498486042365,-0.1307329743529719
431,Asia,ABW,-0.34692830741203085,-0.1303960350871439
432,Asia,ABW,-0.2823916299636381,-0.12982116030372068
433,Asia,ABW,-0.21785495251524534,-0.12872867598414137
434,Asia,ABW,-0.15331827506685258,-0.12745790850718405
435,Asia,ABW,-0.0887815976184598,-0.12550393104796947
436,Asia,ABW,-0.02424492017006704,-0.12190428517842543
437,Asia,ABW,0.04029175727832573,-0.1184127131884918
438,Asia,ABW,0.10482843472671849,-0.11292595720431038
439,Asia,ABW,0.16936511217511127,-0.10669100871867403
440,Asia,ABW,0.23390178962350403,-0.09895966675059588
441,Asia,ABW,0.2984384670718968,-0.09147772926614665
442,Asia,ABW,0.36297514452028956,-0.08324759778385453
443,Asia,ABW,0.4275118219686823,-0.07401986931647853
444,Asia,ABW,0.49204849941707507,-0.061799367351710835
445,Asia,ABW,0.5565851768654678,-0.03661016942433252
446,Asia,ABW,0.6211218543138606,0.0025453164627803034
447,Asia,ABW,0.6856585317622534,0.11103344615000375
448,Asia,ABW,0.7501952092106462,0.23623124178905236
449,Asia,ABW,0.814731886659039,0.5931198036999252
450,Asia,ABW,0.8792685641074317,1.3290932746382778
451,Asia,ABW,0.9438052415558245,2.1426294235938133
452,Asia,ABW,1.0083419190042173,3.3586941927868397
453,Asia,ABW,1.07287859645261,5.298761229193532
454,Asia,ABW,1.1374152739010028,7.6054428257472555
455,Asia,ABW,1.2019519513493955,9.645269560662335
