,Entity,Code,Year,Solar Capacity
35,Africa (BP),DZA,-0.4721341370462978,-0.22506180639501108
36,Africa (BP),DZA,-0.3385386171145555,-0.22490999734364728
37,Africa (BP),DZA,-0.20494309718281326,-0.224683499628569
38,Africa (BP),DZA,-0.07134757725107096,-0.2243778520419559
39,Africa (BP),DZA,0.06224794268067132,-0.22358302570438068
40,Africa (BP),DZA,0.1958434626124136,-0.221992403996384
41,Africa (BP),DZA,0.3294389825441559,-0.2206659991499143
42,Africa (BP),DZA,0.46303450247589817,-0.21921124316041504
43,Africa (BP),DZA,0.5966300224076404,-0.2133418477780526
44,Africa (BP),DZA,0.7302255423393827,-0.1967741835041573
45,Africa (BP),DZA,0.863821062271125,-0.19023520470868568
46,Africa (BP),DZA,0.9974165822028672,-0.17089740463290218
47,Africa (BP),DZA,1.1310121021346096,-0.13940116771905856
48,Africa (BP),DZA,1.2646076220663518,-0.09370660669127774
49,Africa (BP),DZA,1.398203141998094,-0.07167388970284008
50,Africa (BP),DZA,1.5317986619298365,-0.0481146900106433
51,Africa (BP),DZA,1.6653941818615787,-0.037173742383863936
52,Algeria,DZA,-1.6744938164319783,-0.22553654107147272
53,Algeria,DZA,-1.540898296500236,-0.22553654107147272
54,Algeria,DZA,-1.4073027765684938,-0.22553654107147272
55,Algeria,DZA,-1.2737072566367516,-0.22553654107147272
56,Algeria,DZA,-1.140111736705009,-0.22553654107147272
57,Algeria,DZA,-1.0065162167732669,-0.22553654107147272
58,Algeria,DZA,-0.8729206968415246,-0.22553654107147272
59,Algeria,DZA,-0.7393251769097824,-0.22553654107147272
60,Algeria,DZA,-0.60572965697804,-0.22553654107147272
61,Algeria,DZA,-0.4721341370462978,-0.22553654107147272
62,Algeria,DZA,-0.3385386171145555,-0.22553654107147272
63,Algeria,DZA,-0.20494309718281326,-0.22553654107147272
64,Algeria,DZA,-0.07134757725107096,-0.22553654107147272
65,Algeria,DZA,0.06224794268067132,-0.22553654107147272
66,Algeria,DZA,0.1958434626124136,-0.22553654107147272
67,Algeria,DZA,0.3294389825441559,-0.22553654107147272
68,Algeria,DZA,0.46303450247589817,-0.22553654107147272
69,Algeria,DZA,0.5966300224076404,-0.22553654107147272
70,Algeria,DZA,0.7302255423393827,-0.22551642906900374
71,Algeria,DZA,0.863821062271125,-0.22463881441581063
72,Algeria,DZA,0.9974165822028672,-0.22153059585241838
73,Algeria,DZA,1.1310121021346096,-0.21822308562819684
74,Algeria,DZA,1.2646076220663518,-0.21780256194020847
75,Algeria,DZA,1.398203141998094,-0.21780256194020847
76,Algeria,DZA,1.5317986619298365,-0.21780256194020847
77,Algeria,DZA,1.6653941818615787,-0.21780256194020847
78,Argentina,ARG,-1.6744938164319783,-0.22553654107147272
79,Argentina,ARG,-1.540898296500236,-0.22553654107147272
80,Argentina,ARG,-1.4073027765684938,-0.22553654107147272
81,Argentina,ARG,-1.2737072566367516,-0.22553654107147272
82,Argentina,ARG,-1.140111736705009,-0.2255360839805075
83,Argentina,ARG,-1.0065162167732669,-0.2255360656968689
84,Argentina,ARG,-0.8729206968415246,-0.2255360656968689
85,Argentina,ARG,-0.7393251769097824,-0.2255360656968689
86,Argentina,ARG,-0.60572965697804,-0.2255360656968689
87,Argentina,ARG,-0.4721341370462978,-0.2255360656968689
88,Argentina,ARG,-0.3385386171145555,-0.2255360656968689
89,Argentina,ARG,-0.20494309718281326,-0.2255360656968689
90,Argentina,ARG,-0.07134757725107096,-0.2255360656968689
91,Argentina,ARG,0.06224794268067132,-0.2255360656968689
92,Argentina,ARG,0.1958434626124136,-0.2255360656968689
93,Argentina,ARG,0.3294389825441559,-0.22551364995593529
94,Argentina,ARG,0.46303450247589817,-0.22542223176289433
95,Argentina,ARG,0.5966300224076404,-0.22538557306748488
