,Date-Hour(NMT),WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction
1412,28.02.2017-20:00,-0.7612530060830387,-0.5281262988886889,-2.279467752546657,-0.5623921234727148,-0.667938599091668,0.8445213191217493,-0.46037380082298074
1413,28.02.2017-21:00,-0.7919530725294375,-0.5281262988886889,-2.2482012429124674,-0.5656829390846406,-0.8389050343215436,1.0001399666032704,-0.46037380082298074
1414,28.02.2017-22:00,-0.8226531389758364,-0.5281262988886889,-2.256017870321017,-0.5612951849354061,-0.7862999773277357,1.0001399666032704,-0.46037380082298074
1415,28.02.2017-23:00,-0.02445141136946637,-0.5281262988886889,-2.279467752546657,-0.5667798776219493,-0.654787334843216,0.8445213191217493,-0.46037380082298074
1416,01.03.2017-00:00,-0.08585154426226412,-0.5281262988886889,-2.279467752546657,-0.566231408353295,-0.667938599091668,0.792648436627909,-0.46037380082298074
1417,01.03.2017-01:00,-0.14725167715506185,-0.5281262988886889,-2.2872843799552065,-0.5689737546965665,-0.654787334843216,0.7407755541340686,-0.46037380082298074
1418,01.03.2017-02:00,-0.02445141136946637,-0.5281262988886889,-2.318550889589396,-0.5673283468906036,-0.6284848063463121,0.4814111416648667,-0.46037380082298074
1419,01.03.2017-03:00,0.8965505820224987,-0.5281262988886889,-2.357634026632135,-0.5700706932338752,-0.707392391837024,0.7407755541340686,-0.46037380082298074
1420,01.03.2017-04:00,0.7737503162369035,-0.5281262988886889,-2.3889005362663336,-0.5678768161592579,-0.7205436560854759,0.7407755541340686,-0.46037380082298074
1421,01.03.2017-05:00,0.5281497846657127,-0.5281262988886889,-2.3967171636748743,-0.5673283468906036,-0.7468461845823798,0.792648436627909,-0.46037380082298074
1422,01.03.2017-06:00,0.5895499175585105,-0.5281262988886889,-2.381083908857784,-0.5673283468906036,-0.7599974488308318,0.8963942016155897,-0.46037380082298074
1423,01.03.2017-07:00,1.0193508478080942,-0.5281262988886889,-2.3732672814492344,-0.5673283468906036,-0.7599974488308318,0.8963942016155897,-0.46037380082298074
1424,01.03.2017-08:00,0.8965505820224987,-0.5281262988886889,-2.3341841444064952,-0.5316778444280733,-0.7468461845823798,0.8445213191217493,-0.46037380082298074
1425,01.03.2017-09:00,1.0807509807008921,-0.5281262988886889,-2.295101007363756,-0.29802993598133576,-0.7205436560854759,0.792648436627909,-0.3169438983287492
1426,01.03.2017-10:00,0.28254925309452206,-0.5281262988886889,-2.256017870321017,0.00033734616661065244,-0.654787334843216,0.5851569066525475,0.17217455652360367
1427,01.03.2017-11:00,-0.5156524745118479,1.4558051280635214,-2.2091181058697282,0.7912300315661306,-0.49697216386179244,0.17017384670182448,0.4043517922856786
1428,01.03.2017-12:00,-0.3314520758334548,0.13318417676204788,-2.1387684591927996,0.2866383044041623,-0.5101234281102445,0.06642808171414374,0.4562330406131144
1429,01.03.2017-13:00,0.34394938598731983,1.644750978249446,-2.1153185769671596,1.257977379190951,-0.31285446438346504,-0.45230074322426,1.0098950289055653
1430,01.03.2017-14:00,-0.4542523416190503,0.08594771421556668,-2.099685322150061,0.6140744577907873,-0.4049133141226287,-0.24480921324889848,0.3663652731115783
1431,01.03.2017-15:00,-0.02445141136946637,0.4638394145874163,-2.037152302881682,0.3365490078517048,-0.3260057286319169,-0.45230074322426,0.17273487448961594
1432,01.03.2017-16:00,-0.5770526074046456,0.9834405025987094,-1.9824359110218435,0.17858985847926248,-0.3654595213772728,-0.3485549782365792,-0.1624205203473571
1433,01.03.2017-17:00,-0.39285220872625254,-0.5281262988886889,-1.9355361465705547,-0.4077237897121984,-0.5364259566071483,0.22204672919566487,-0.3508963836321146
1434,01.03.2017-18:00,-0.8226531389758364,-0.5281262988886889,-1.8808197547107253,-0.5333232522340362,-0.5758797493525043,0.37766537667718597,-0.46037380082298074
1435,01.03.2017-19:00,-0.5770526074046456,-0.5281262988886889,-1.8339199902594365,-0.5700706932338752,-0.6284848063463121,0.5851569066525475,-0.46037380082298074
1436,01.03.2017-20:00,-1.25245406922542,-0.5281262988886889,-1.7948368532166976,-0.5706191625025295,-0.7336949203339278,0.792648436627909,-0.46037380082298074
1437,01.03.2017-21:00,-0.6384527402974433,-0.5281262988886889,-1.7401204613568593,-0.5706191625025295,-0.7336949203339278,0.9482670841094301,-0.46037380082298074
1438,01.03.2017-22:00,-0.9454534047614317,-0.5281262988886889,-1.7166705791312193,-0.5717161010398382,-0.7599974488308318,1.0001399666032704,-0.46037380082298074
1439,01.03.2017-23:00,-0.884053271868634,-0.5281262988886889,-1.6854040694970298,-0.5711676317711838,-0.7468461845823798,1.0001399666032704,-0.46037380082298074
1440,02.03.2017-00:00,-0.9454534047614317,-0.5281262988886889,-1.6463209324542907,-0.5689737546965665,-0.7862999773277357,1.0520128490971108,-0.46037380082298074
1441,02.03.2017-01:00,-1.1910539363326225,-0.5281262988886889,-1.6306876776371917,-0.5684252854279122,-0.8257537700730916,1.0520128490971108,-0.46037380082298074
1442,02.03.2017-02:00,-0.884053271868634,-0.5281262988886889,-1.622871050228642,-0.5722645703084924,-0.8915100913153514,1.1038857315909512,-0.46037380082298074
1443,02.03.2017-03:00,-1.25245406922542,-0.5281262988886889,-1.6150544228200925,-0.5689737546965665,-1.0098714695514193,1.1557586140847915,-0.46037380082298074
1444,02.03.2017-04:00,-1.3138542021182178,-0.5281262988886889,-1.5681546583688126,-0.5689737546965665,-1.036173998048323,1.207631496578632,-0.46037380082298074
1445,02.03.2017-05:00,-1.25245406922542,-0.5281262988886889,-1.5525214035517134,-0.5711676317711838,-1.0756277907936789,1.1557586140847915,-0.46037380082298074
1446,02.03.2017-06:00,-1.1296538034398247,-0.5281262988886889,-1.5368881487346142,-0.5706191625025295,-1.1150815835390349,1.1557586140847915,-0.46037380082298074
1447,02.03.2017-07:00,-0.8226531389758364,-0.5281262988886889,-1.5056216391004247,-0.5667798776219493,-1.1282328477874868,1.207631496578632,-0.46037380082298074
1448,02.03.2017-08:00,-1.0068535376542294,-0.5281262988886889,-1.4821717568747848,-0.5272900902788387,-1.1413841120359387,1.207631496578632,-0.46037380082298074
1449,02.03.2017-09:00,-0.6384527402974433,-0.5281262988886889,-1.4352719924234962,-0.4011421584883466,-1.1939891690297466,1.1557586140847915,-0.36804080907621145
1450,02.03.2017-10:00,-1.0682536705470271,-0.5281262988886889,-1.3883722279722075,-0.2036932217727939,-1.1545353762843908,1.1557586140847915,-0.1048244187167041
1451,02.03.2017-11:00,-0.7612530060830387,-0.5281262988886889,-1.357105718338018,0.01240367007700556,-1.1150815835390349,1.1038857315909512,0.07110130372792638
1452,02.03.2017-12:00,-1.3138542021182178,-0.5281262988886889,-1.3258392087038284,0.354648493717297,-0.9704176768060633,0.8445213191217493,0.23996758455613115
1453,02.03.2017-13:00,-0.39285220872625254,-0.1502345985168393,-1.3102059538867292,0.4994443806420358,-0.9967202053029671,0.5851569066525475,0.3032785394900013
1454,02.03.2017-14:00,-1.3752543350110156,-0.5281262988886889,-1.2867560716610893,0.284444427329545,-1.036173998048323,0.8445213191217493,0.8989608791289554
1455,02.03.2017-15:00,-1.1296538034398247,-0.5281262988886889,-1.27112281684399,0.22685515412084212,-1.049325262296775,0.8445213191217493,0.3582973398356632
1456,02.03.2017-16:00,-0.7612530060830387,-0.5281262988886889,-1.2554895620269,-0.07973916705691907,-1.0230227337998712,0.8445213191217493,-0.11894336918233281
1457,02.03.2017-17:00,-0.9454534047614317,-0.5281262988886889,-1.2320396798012512,-0.24757076326513894,-1.062476526545227,0.9482670841094301,-0.2373851342688455
1458,02.03.2017-18:00,-1.0068535376542294,-0.5281262988886889,-1.2007731701670616,-0.5053513195326662,-1.062476526545227,1.0001399666032704,-0.44600279467525694
1459,02.03.2017-19:00,-1.3138542021182178,-0.5281262988886889,-1.1773232879414217,-0.5684252854279122,-1.0098714695514193,1.0520128490971108,-0.46037380082298074
1460,02.03.2017-20:00,-1.3138542021182178,-0.5281262988886889,-1.1616900331243225,-0.5733615088458011,-0.9309638840607073,1.0520128490971108,-0.46037380082298074
1461,02.03.2017-21:00,-1.0682536705470271,-0.5281262988886889,-1.1616900331243225,-0.5761038551890726,-0.9967202053029671,1.1038857315909512,-0.46037380082298074
1462,02.03.2017-22:00,-0.884053271868634,-0.5281262988886889,-1.153873405715773,-0.5728130395771468,-1.0098714695514193,1.1038857315909512,-0.46037380082298074
1463,02.03.2017-23:00,-1.4366544679038133,-0.5281262988886889,-1.1460567783072233,-0.5711676317711838,-0.9967202053029671,1.1038857315909512,-0.46037380082298074
1464,03.03.2017-00:00,-0.9454534047614317,-0.5281262988886889,-1.130423523490133,-0.5717161010398382,-0.9967202053029671,1.1557586140847915,-0.46037380082298074
1465,03.03.2017-01:00,-0.9454534047614317,-0.5281262988886889,-1.1069736412644842,-0.5678768161592579,-1.0098714695514193,1.1557586140847915,-0.46037380082298074
1466,03.03.2017-02:00,-0.9454534047614317,-0.5281262988886889,-1.1069736412644842,-0.5667798776219493,-1.0098714695514193,1.1557586140847915,-0.46037380082298074
1467,03.03.2017-03:00,-0.9454534047614317,-0.5281262988886889,-1.1147902686730338,-0.5678768161592579,-1.036173998048323,1.1557586140847915,-0.46037380082298074
1468,03.03.2017-04:00,-1.1296538034398247,-0.5281262988886889,-1.1069736412644842,-0.566231408353295,-1.036173998048323,1.1557586140847915,-0.46037380082298074
1469,03.03.2017-05:00,-0.8226531389758364,-0.5281262988886889,-1.0835237590388442,-0.5667798776219493,-1.0756277907936789,1.1557586140847915,-0.46037380082298074
1470,03.03.2017-06:00,-1.25245406922542,-0.5281262988886889,-1.0757071316302946,-0.5640375312786777,-1.062476526545227,1.1038857315909512,-0.46037380082298074
1471,03.03.2017-07:00,-0.6384527402974433,-0.5281262988886889,-1.067890504221745,-0.5629405927413691,-1.0756277907936789,1.1038857315909512,-0.46037380082298074
1472,03.03.2017-08:00,-0.9454534047614317,-0.5281262988886889,-1.0444406219961053,-0.5459380454130854,-1.062476526545227,1.0001399666032704,-0.46037380082298074
1473,03.03.2017-09:00,-0.9454534047614317,-0.5281262988886889,-1.0288073671790061,-0.48067020244322206,-1.036173998048323,0.9482670841094301,-0.46037380082298074
1474,03.03.2017-10:00,-0.08585154426226412,-0.5281262988886889,-0.989724230136267,-0.2947391203694099,-0.9967202053029671,0.5332840241587071,-0.34787097588642374
1475,03.03.2017-11:00,-0.08585154426226412,-0.5281262988886889,-0.9819076027277263,-0.11977742366868392,-0.9572664125576112,0.37766537667718597,-0.18841721664734262
1476,03.03.2017-12:00,-0.8226531389758364,-0.5281262988886889,-0.9350078382764375,0.12264599307652259,-0.8783588270668995,0.22204672919566487,-0.020447283206092036
1477,03.03.2017-13:00,-0.8226531389758364,-0.5281262988886889,-0.9037413286422481,0.06889600474839981,-0.8915100913153514,0.17017384670182448,0.8529064266789401
1478,03.03.2017-14:00,-0.5156524745118479,-0.5281262988886889,-0.8881080738251489,-0.2453768861905217,-0.9046613555638034,0.37766537667718597,1.0869885687202359
1479,03.03.2017-15:00,-1.1910539363326225,-0.5281262988886889,-0.8724748190080497,-0.1488462949073625,-0.8652075628184475,0.27391961168950524,0.5740024779266342
1480,03.03.2017-16:00,-0.699852873190241,-0.5281262988886889,-0.864658191599509,-0.14829782563870822,-0.8652075628184475,0.3257924941833456,0.20366188481451322
1481,03.03.2017-17:00,-0.5156524745118479,-0.5281262988886889,-0.8333916819653105,-0.38030032627948274,-0.8915100913153514,0.37766537667718597,-0.2335752544776265
1482,03.03.2017-18:00,-0.7612530060830387,-0.5281262988886889,-0.8333916819653105,-0.5344201907713448,-0.9046613555638034,0.37766537667718597,-0.46037380082298074
1483,03.03.2017-19:00,-0.7612530060830387,-0.5281262988886889,-0.7864919175140308,-0.5678768161592579,-0.9309638840607073,0.22204672919566487,-0.46037380082298074
1484,03.03.2017-20:00,-0.6384527402974433,-0.5281262988886889,-0.763042035288382,-0.5678768161592579,-0.9178126198122554,0.3257924941833456,-0.46037380082298074
1485,03.03.2017-21:00,-0.08585154426226412,-0.5281262988886889,-0.763042035288382,-0.5673283468906036,-0.9572664125576112,0.5332840241587071,-0.46037380082298074
1486,03.03.2017-22:00,-0.08585154426226412,-0.5281262988886889,-0.7161422708370934,-0.5634890620100235,-0.9835689410545152,0.42953825917102634,-0.46037380082298074
1487,03.03.2017-23:00,0.28254925309452206,-0.5281262988886889,-0.700509016020003,-0.5651344698159864,-1.0098714695514193,0.6370297891463879,-0.46037380082298074
1488,04.03.2017-00:00,0.8351504491297012,-0.5281262988886889,-0.700509016020003,-0.5645860005473321,-1.0230227337998712,0.6370297891463879,-0.46037380082298074
1489,04.03.2017-01:00,0.5895499175585105,-0.5281262988886889,-0.6536092515687143,-0.5618436542040605,-1.036173998048323,0.6370297891463879,-0.46037380082298074
1490,04.03.2017-02:00,1.0193508478080942,-0.5281262988886889,-0.6692425063858135,-0.5634890620100235,-1.062476526545227,0.6889026716402282,-0.46037380082298074
1491,04.03.2017-03:00,0.9579507149152967,-0.5281262988886889,-0.6692425063858135,-0.5629405927413691,-1.062476526545227,0.5332840241587071,-0.46037380082298074
1492,04.03.2017-04:00,1.264951379379285,-0.5281262988886889,-0.6692425063858135,-0.5629405927413691,-1.088779055042131,0.4814111416648667,-0.46037380082298074
1493,04.03.2017-05:00,1.264951379379285,-0.5281262988886889,-0.6379759967516151,-0.5629405927413691,-1.0230227337998712,0.37766537667718597,-0.46037380082298074
1494,04.03.2017-06:00,0.5895499175585105,-0.5281262988886889,-0.6223427419345249,-0.5634890620100235,-1.0230227337998712,0.3257924941833456,-0.46037380082298074
1495,04.03.2017-07:00,1.0807509807008921,-0.5281262988886889,-0.6067094871174257,-0.5612951849354061,-1.0098714695514193,0.3257924941833456,-0.46037380082298074
1496,04.03.2017-08:00,0.8351504491297012,-0.5281262988886889,-0.5598097226661369,-0.5163207049057524,-0.9967202053029671,0.3257924941833456,-0.46037380082298074
1497,04.03.2017-09:00,0.8965505820224987,-0.5281262988886889,-0.5519930952575962,-0.23111668520550954,-0.9704176768060633,0.27391961168950524,-0.46037380082298074
1498,04.03.2017-10:00,0.8351504491297012,-0.5281262988886889,-0.5207265856233979,-0.09125702169865961,-0.9441151483091593,0.22204672919566487,-0.46037380082298074
1499,04.03.2017-11:00,1.0807509807008921,-0.5281262988886889,-0.497276703397758,0.05628121156935063,-0.9046613555638034,0.17017384670182448,-0.43045521492479555
1500,04.03.2017-12:00,0.5895499175585105,-0.5281262988886889,-0.4660101937635685,0.43801582255275273,-0.8257537700730916,0.11830096420798411,-0.17407424656775264
1501,04.03.2017-13:00,0.7737503162369035,-0.5281262988886889,-0.43474368412937897,0.2707326956131872,-0.8389050343215436,0.42953825917102634,-0.2232661838032168
1502,04.03.2017-14:00,0.8965505820224987,-0.5281262988886889,-0.4503769389464693,0.6694698539248729,-0.7862999773277357,0.3257924941833456,-0.028627360754542332
1503,04.03.2017-15:00,0.9579507149152967,-0.5281262988886889,-0.4581935663550189,0.11387048477805353,-0.8257537700730916,0.5851569066525475,-0.11390091088488587
1504,04.03.2017-16:00,0.7123501833441057,-0.5281262988886889,-0.43474368412937897,-0.18504526663854723,-0.7731487130792838,0.4814111416648667,-0.10101460615826238
1505,04.03.2017-17:00,1.878952708307262,-0.5281262988886889,-0.3800272922695407,-0.4110146053241243,-0.8126025058246397,0.5851569066525475,-0.3914602040912059
1506,04.03.2017-18:00,1.4491517780576781,-0.5281262988886889,-0.333127527818252,-0.5179661127117154,-0.8126025058246397,0.5851569066525475,-0.46037380082298074
1507,04.03.2017-19:00,1.633352176736071,-0.5281262988886889,-0.2940443907755129,-0.5618436542040605,-0.7994512415761876,0.42953825917102634,-0.46037380082298074
1508,04.03.2017-20:00,1.4491517780576781,-0.5281262988886889,-0.23151137150713394,-0.5629405927413691,-0.8520562985699955,0.3257924941833456,-0.46037380082298074
1509,04.03.2017-21:00,1.633352176736071,-0.5281262988886889,-0.20806148928148516,-0.5629405927413691,-0.9046613555638034,0.27391961168950524,-0.46037380082298074
1510,04.03.2017-22:00,0.9579507149152967,-0.5281262988886889,-0.16897835223874608,-0.5629405927413691,-0.9441151483091593,0.3257924941833456,-0.46037380082298074
1511,04.03.2017-23:00,1.3877516451648806,-0.5281262988886889,-0.13771184260455657,-0.5629405927413691,-0.9835689410545152,0.42953825917102634,-0.46037380082298074
1512,05.03.2017-00:00,1.5105519109504755,-0.5281262988886889,-0.10644533297036708,-0.5629405927413691,-0.9967202053029671,0.42953825917102634,-0.46037380082298074
1513,05.03.2017-01:00,1.1421511135936897,-0.5281262988886889,-0.07517882333617759,-0.5629405927413691,-1.0230227337998712,0.4814111416648667,-0.46037380082298074
1514,05.03.2017-02:00,1.817552575414464,-0.5281262988886889,-0.07517882333617759,-0.5629405927413691,-1.062476526545227,0.42953825917102634,-0.46037380082298074
1515,05.03.2017-03:00,2.247353505664048,-0.5281262988886889,-0.06736219592762799,-0.5612951849354061,-1.1150815835390349,0.22204672919566487,-0.46037380082298074
1516,05.03.2017-04:00,1.5719520438432735,-0.5281262988886889,-0.0517289411105288,-0.5612951849354061,-1.1545353762843908,0.014555199220303369,-0.46037380082298074
1517,05.03.2017-05:00,1.817552575414464,-0.5281262988886889,-0.01264580406778971,-0.5623921234727148,-1.1939891690297466,-0.14106344826121775,-0.46037380082298074
1518,05.03.2017-06:00,1.817552575414464,-0.5281262988886889,-0.004829176659249001,-0.5623921234727148,-1.2334429617751026,-0.08919056576737737,-0.46037380082298074
1519,05.03.2017-07:00,2.7999547016992277,-0.5281262988886889,0.03425396038349009,-0.5612951849354061,-1.2728967545204584,-0.14106344826121775,-0.46037380082298074
1520,05.03.2017-08:00,2.063153106985655,-0.5281262988886889,0.057703842609138876,-0.5179661127117154,-1.2597454902720064,-0.19293633075505812,-0.46037380082298074
1521,05.03.2017-09:00,2.063153106985655,-0.5281262988886889,0.06552047001768847,-0.3879788960406432,-1.2465942260235545,-0.19293633075505812,-0.2708894458787338
1522,05.03.2017-10:00,2.431553904342441,-0.5281262988886889,0.04988721520058928,0.06395978133051104,-1.2071404332781985,-0.24480921324889848,0.15503019831228407
1523,05.03.2017-11:00,2.6771544359136317,-0.5281262988886889,0.04988721520058928,-0.012277447012438538,-1.1676866405328428,-0.5560465082119407,0.43561503372984955
1524,05.03.2017-12:00,1.4491517780576781,-0.5281262988886889,0.06552047001768847,-0.25305545595168205,-1.1150815835390349,-0.607919390705781,0.09564133467494541
1525,05.03.2017-13:00,1.3263515122720826,-0.5281262988886889,0.06552047001768847,-0.1307468090417702,-1.036173998048323,-0.8154109206811426,-0.0005015368630428369
1526,05.03.2017-14:00,2.247353505664048,-0.5281262988886889,0.03425396038349009,0.37219951031423515,-0.9572664125576112,-0.9191566856688234,1.089341715925711
1527,05.03.2017-15:00,2.308753638556846,-0.5281262988886889,0.04207058779203968,0.2334367853446938,-0.9178126198122554,-1.1266482156441848,0.7884750375113772
1528,05.03.2017-16:00,1.0807509807008921,-0.5281262988886889,0.03425396038349009,-0.2503131096084105,-0.9441151483091593,-0.9710295681626637,-0.11076335886665979
1529,05.03.2017-17:00,1.3263515122720826,-0.5281262988886889,0.04988721520058928,-0.44172888436876584,-0.9704176768060633,-1.022902450656504,-0.36960955146893587
1530,05.03.2017-18:00,1.4491517780576781,-0.5281262988886889,0.09678697965187796,-0.5245477439355671,-0.9835689410545152,-1.0747753331503445,-0.46037380082298074
1531,05.03.2017-19:00,1.817552575414464,-0.5281262988886889,0.15931999892025694,-0.5623921234727148,-1.0098714695514193,-0.867283803174983,-0.46037380082298074
1532,05.03.2017-20:00,2.0017529740928577,-0.5281262988886889,0.22966964559718553,-0.5629405927413691,-1.049325262296775,-1.1785210981380252,-0.46037380082298074
1533,05.03.2017-21:00,2.1245532398784523,-0.5281262988886889,0.26875278263992464,-0.5629405927413691,-1.088779055042131,-1.1785210981380252,-0.46037380082298074
1534,05.03.2017-22:00,1.3877516451648806,-0.5281262988886889,0.3078359196826637,-0.5629405927413691,-1.1545353762843908,-0.9710295681626637,-0.46037380082298074
1535,05.03.2017-23:00,1.3877516451648806,-0.5281262988886889,0.3391024293168621,-0.5629405927413691,-1.2202916975266507,-0.9191566856688234,-0.46037380082298074
1536,06.03.2017-00:00,1.5105519109504755,-0.5281262988886889,0.3860021937681419,-0.5629405927413691,-1.2597454902720064,-0.9710295681626637,-0.46037380082298074
1537,06.03.2017-01:00,2.063153106985655,-0.5281262988886889,0.425085330810881,-0.5629405927413691,-1.3255018115142663,-0.867283803174983,-0.46037380082298074
1538,06.03.2017-02:00,2.0017529740928577,-0.5281262988886889,0.45635184044507937,-0.5629405927413691,-1.391258132756526,-0.6597922731996214,-0.46037380082298074
1539,06.03.2017-03:00,1.7561524425216666,-0.5281262988886889,0.4719850952621697,-0.5623921234727148,-1.404409397004978,-0.5041736257181003,-0.46037380082298074
1540,06.03.2017-04:00,1.817552575414464,-0.5281262988886889,0.49543497748781845,-0.5618436542040605,-1.3781068685080742,-0.5041736257181003,-0.46037380082298074
1541,06.03.2017-05:00,2.431553904342441,-0.5281262988886889,0.5423347419390983,-0.5607467156667518,-1.3781068685080742,-0.5041736257181003,-0.46037380082298074
1542,06.03.2017-06:00,1.9403528412000595,-0.5281262988886889,0.5970511337989365,-0.5601982463980975,-1.3781068685080742,-0.5041736257181003,-0.46037380082298074
1543,06.03.2017-07:00,2.431553904342441,-0.5281262988886889,0.6517675256587748,-0.5552620229802088,-1.391258132756526,-0.5041736257181003,-0.46037380082298074
1544,06.03.2017-08:00,2.247353505664048,0.03871125166908549,0.6830340352929644,-0.2777365730411262,-1.3518043400111703,-0.5560465082119407,-0.3445092697886818
1545,06.03.2017-09:00,1.633352176736071,2.117115603714258,0.7064839175186042,0.3239342146726555,-1.3255018115142663,-0.607919390705781,-0.012043253276457756
1546,06.03.2017-10:00,1.9403528412000595,2.306061453900183,0.7064839175186042,0.8702096062523516,-1.2597454902720064,-0.7116651556934619,-0.024257162997311038
1547,06.03.2017-11:00,1.633352176736071,2.2588249913537015,0.690850662701514,1.3758982719516284,-1.1150815835390349,-1.0747753331503445,0.7019688416420284
1548,06.03.2017-12:00,1.4491517780576781,1.4558051280635214,0.6986672901100546,1.205324329400137,-1.0756277907936789,-1.1785210981380252,1.0952806560756667
1549,06.03.2017-13:00,1.0807509807008921,1.1251498902381531,0.6830340352929644,1.46255641639901,-0.9309638840607073,-1.437885510607227,1.716735605167868
1550,06.03.2017-14:00,2.0017529740928577,2.164352066260739,0.6674007804758652,1.5804773091596873,-0.9572664125576112,-1.437885510607227,1.1282246497195427
1551,06.03.2017-15:00,2.738554568806429,2.2115885288072206,0.6517675256587748,1.2020335137882112,-0.9309638840607073,-1.5416312755949078,0.20175697853529234
1552,06.03.2017-16:00,2.3701537714496435,2.2588249913537015,0.6674007804758652,0.860337159416574,-0.9572664125576112,-1.437885510607227,-0.13093319205644754
1553,06.03.2017-17:00,2.063153106985655,2.2115885288072206,0.6830340352929644,0.18681689750907718,-1.0098714695514193,-1.3341397456195463,0.045440838547214604
1554,06.03.2017-18:00,1.4491517780576781,1.0306769651451906,0.7221171723357034,-0.39236665018987765,-1.101930319290583,-1.1266482156441848,-0.34820713977292017
1555,06.03.2017-19:00,2.308753638556846,-0.5281262988886889,0.7768335641955328,-0.5673283468906036,-1.1413841120359387,-1.0747753331503445,-0.46037380082298074
1556,06.03.2017-20:00,2.1245532398784523,-0.5281262988886889,0.8159167012382719,-0.5700706932338752,-1.1939891690297466,-1.022902450656504,-0.46037380082298074
1557,06.03.2017-21:00,1.633352176736071,-0.5281262988886889,0.854999838281011,-0.5700706932338752,-1.2991992830173624,-1.022902450656504,-0.46037380082298074
1558,06.03.2017-22:00,2.063153106985655,-0.5281262988886889,0.89408297532375,-0.5706191625025295,-1.3518043400111703,-1.022902450656504,-0.46037380082298074
1559,06.03.2017-23:00,1.817552575414464,-0.5281262988886889,0.9253494849579484,-0.5684252854279122,-1.4175606612534302,-0.9710295681626637,-0.46037380082298074
1560,07.03.2017-00:00,1.5105519109504755,-0.5281262988886889,0.9644326220006876,-0.5667798776219493,-1.457014453998786,-0.867283803174983,-0.46037380082298074
1561,07.03.2017-01:00,1.5105519109504755,-0.5281262988886889,0.9722492494092283,-0.5667798776219493,-1.5096195109925938,-0.7635380381873023,-0.46037380082298074
1562,07.03.2017-02:00,1.7561524425216666,-0.5281262988886889,0.9722492494092283,-0.5667798776219493,-1.5622245679864017,-0.6597922731996214,-0.46037380082298074
1563,07.03.2017-03:00,1.3877516451648806,-0.5281262988886889,0.9644326220006876,-0.5678768161592579,-1.6279808892286616,-0.5560465082119407,-0.46037380082298074
1564,07.03.2017-04:00,1.633352176736071,-0.5281262988886889,0.956615994592138,-0.5667798776219493,-1.6674346819740173,-0.4004278607304196,-0.46037380082298074
1565,07.03.2017-05:00,1.4491517780576781,-0.5281262988886889,0.9800658768177778,-0.5612951849354061,-1.5753758322348537,-0.4004278607304196,-0.46037380082298074
1566,07.03.2017-06:00,1.3263515122720826,-0.5281262988886889,0.9722492494092283,-0.5623921234727148,-1.5753758322348537,-0.5041736257181003,-0.46037380082298074
1567,07.03.2017-07:00,1.3263515122720826,-0.5281262988886889,0.9722492494092283,-0.5607467156667518,-1.5885270964833056,-0.5560465082119407,-0.46037380082298074
1568,07.03.2017-08:00,1.694752309628869,-0.3864169112492453,0.9487993671835884,-0.454343677547815,-1.6148296249802097,-0.5560465082119407,-0.41224636015049626
1569,07.03.2017-09:00,2.615754303020834,1.5975145157029649,0.9018996027322996,0.022824586181437546,-1.496468246744142,-0.8154109206811426,-0.29778255679845084
1570,07.03.2017-10:00,2.615754303020834,2.306061453900183,0.8393665834639207,0.9574162199683875,-1.3781068685080742,-1.1266482156441848,-0.1424749084698625
1571,07.03.2017-11:00,2.1859533727712503,2.306061453900183,0.7846501916040823,1.4071610202649245,-1.2071404332781985,-1.437885510607227,2.3645235489121057
1572,07.03.2017-12:00,1.7561524425216666,2.306061453900183,0.7377504271527937,1.7921864468602524,-1.049325262296775,-1.6972499230764289,3.7617326037656076
1573,07.03.2017-13:00,0.7737503162369035,2.306061453900183,0.6986672901100546,1.9386277415909539,-0.9441151483091593,-1.8009956880641096,4.001753618724082
1574,07.03.2017-14:00,1.633352176736071,2.306061453900183,0.6674007804758652,1.80205889369603,-0.9704176768060633,-1.9047414530517903,2.7887621047395323
1575,07.03.2017-15:00,1.633352176736071,1.361332202970559,0.6205010160245764,0.4407581688960243,-0.9572664125576112,-1.9047414530517903,0.17206247948384573
1576,07.03.2017-16:00,1.0193508478080942,2.2588249913537015,0.5814178789818374,0.17694445067329964,-0.9178126198122554,-1.9047414530517903,-0.15099101543925467
1577,07.03.2017-17:00,0.7123501833441057,2.117115603714258,0.5814178789818374,-0.07535141290768457,-0.9835689410545152,-1.7491228055702692,-0.14830170434728296
1578,07.03.2017-18:00,0.6509500504513083,-0.2447075236098017,0.5814178789818374,-0.37865491847351984,-1.0230227337998712,-1.6453770405825885,-0.45140945292733414
1579,07.03.2017-19:00,0.466749651772915,-0.5281262988886889,0.5814178789818374,-0.5580043693234803,-1.062476526545227,-1.5935041580887481,-0.46037380082298074
1580,07.03.2017-20:00,0.5281497846657127,-0.5281262988886889,0.5736012515732967,-0.5629405927413691,-1.1282328477874868,-1.437885510607227,-0.46037380082298074
1581,07.03.2017-21:00,1.264951379379285,-0.5281262988886889,0.5657846241647471,-0.5634890620100235,-1.1808379047812947,-0.867283803174983,-0.46037380082298074
1582,07.03.2017-22:00,-0.02445141136946637,-0.5281262988886889,0.5501513693476479,-0.5634890620100235,-1.3123505472658143,-0.19293633075505812,-0.46037380082298074
1583,07.03.2017-23:00,-0.14725167715506185,-0.5281262988886889,0.5345181145305575,-0.5645860005473321,-1.3518043400111703,-0.24480921324889848,-0.46037380082298074
