,Entity,Code,Year,Solar (% electricity)
1613,Democratic Republic of Congo,COD,1.2952949513663112,-0.24399072489164064
1614,Democratic Republic of Congo,COD,1.399185266316502,-0.2472609018127715
1615,Democratic Republic of Congo,COD,1.5030755812666927,-0.24382797738866047
1616,Denmark,DNK,-2.236975756940173,-0.288908699772628
1617,Denmark,DNK,-2.1330854419899823,-0.288908699772628
1618,Denmark,DNK,-2.0291951270397917,-0.288908699772628
1619,Denmark,DNK,-1.9253048120896008,-0.288908699772628
1620,Denmark,DNK,-1.82141449713941,-0.288908699772628
1621,Denmark,DNK,-1.7175241821892193,-0.288908699772628
1622,Denmark,DNK,-1.6136338672390287,-0.288908699772628
1623,Denmark,DNK,-1.5097435522888378,-0.288908699772628
1624,Denmark,DNK,-1.4058532373386472,-0.288908699772628
1625,Denmark,DNK,-1.3019629223884566,-0.288908699772628
1626,Denmark,DNK,-1.1980726074382657,-0.288908699772628
1627,Denmark,DNK,-1.094182292488075,-0.288908699772628
1628,Denmark,DNK,-0.9902919775378843,-0.288908699772628
1629,Denmark,DNK,-0.8864016625876936,-0.288908699772628
1630,Denmark,DNK,-0.782511347637503,-0.288908699772628
1631,Denmark,DNK,-0.6786210326873122,-0.288908699772628
1632,Denmark,DNK,-0.5747307177371215,-0.288908699772628
1633,Denmark,DNK,-0.4708404027869308,-0.288908699772628
1634,Denmark,DNK,-0.3669500878367401,-0.288908699772628
1635,Denmark,DNK,-0.26305977288654936,-0.288908699772628
1636,Denmark,DNK,-0.15916945793635867,-0.288908699772628
1637,Denmark,DNK,-0.055279142986167956,-0.288908699772628
1638,Denmark,DNK,0.04861117196402275,-0.288908699772628
1639,Denmark,DNK,0.15250148691421347,-0.288908699772628
1640,Denmark,DNK,0.2563918018644042,-0.288908699772628
1641,Denmark,DNK,0.3602821168145949,-0.2761047073865312
1642,Denmark,DNK,0.4641724317647856,-0.2747777751178941
1643,Denmark,DNK,0.5680627467149764,-0.12679430973732472
1644,Denmark,DNK,0.671953061665167,0.45605217476091503
1645,Denmark,DNK,0.7758433766153577,0.6387543565938364
1646,Denmark,DNK,0.8797336915655485,0.7432887144154413
1647,Denmark,DNK,0.9836240065157391,0.9166280312323385
1648,Denmark,DNK,1.08751432146593,0.9140187359352497
1649,Denmark,DNK,1.1914046364161206,1.2684253688413039
1650,Denmark,DNK,1.2952949513663112,1.3301476349430277
1651,Denmark,DNK,1.399185266316502,1.7552109864026026
1652,Denmark,DNK,1.5030755812666927,1.6831887028006056
1653,Denmark,DNK,1.6069658962168833,2.588504181140533
1654,Djibouti,DJI,-0.6786210326873122,-0.288908699772628
1655,Djibouti,DJI,-0.5747307177371215,-0.288908699772628
1656,Djibouti,DJI,-0.4708404027869308,-0.288908699772628
1657,Djibouti,DJI,-0.3669500878367401,-0.288908699772628
1658,Djibouti,DJI,-0.26305977288654936,-0.288908699772628
1659,Djibouti,DJI,-0.15916945793635867,-0.288908699772628
1660,Djibouti,DJI,-0.055279142986167956,-0.288908699772628
1661,Djibouti,DJI,0.04861117196402275,-0.288908699772628
1662,Djibouti,DJI,0.15250148691421347,-0.288908699772628
1663,Djibouti,DJI,0.2563918018644042,-0.288908699772628
1664,Djibouti,DJI,0.3602821168145949,-0.288908699772628
1665,Djibouti,DJI,0.4641724317647856,-0.288908699772628
1666,Djibouti,DJI,0.5680627467149764,-0.288908699772628
1667,Djibouti,DJI,0.671953061665167,-0.288908699772628
1668,Djibouti,DJI,0.7758433766153577,-0.288908699772628
1669,Djibouti,DJI,0.8797336915655485,-0.288908699772628
1670,Djibouti,DJI,0.9836240065157391,-0.288908699772628
1671,Djibouti,DJI,1.08751432146593,-0.288908699772628
1672,Djibouti,DJI,1.1914046364161206,-0.288908699772628
1673,Djibouti,DJI,1.2952949513663112,-0.288908699772628
1674,Djibouti,DJI,1.399185266316502,-0.288908699772628
1675,Djibouti,DJI,1.5030755812666927,-0.288908699772628
1676,Dominica,DMA,-0.6786210326873122,-0.288908699772628
1677,Dominica,DMA,-0.5747307177371215,-0.288908699772628
1678,Dominica,DMA,-0.4708404027869308,-0.288908699772628
1679,Dominica,DMA,-0.3669500878367401,-0.288908699772628
1680,Dominica,DMA,-0.26305977288654936,-0.288908699772628
1681,Dominica,DMA,-0.15916945793635867,-0.288908699772628
1682,Dominica,DMA,-0.055279142986167956,-0.288908699772628
1683,Dominica,DMA,0.04861117196402275,-0.288908699772628
1684,Dominica,DMA,0.15250148691421347,-0.288908699772628
1685,Dominica,DMA,0.2563918018644042,-0.288908699772628
1686,Dominica,DMA,0.3602821168145949,-0.288908699772628
1687,Dominica,DMA,0.4641724317647856,-0.288908699772628
1688,Dominica,DMA,0.5680627467149764,-0.288908699772628
1689,Dominica,DMA,0.671953061665167,-0.288908699772628
1690,Dominica,DMA,0.7758433766153577,-0.288908699772628
1691,Dominica,DMA,0.8797336915655485,-0.288908699772628
1692,Dominica,DMA,0.9836240065157391,-0.288908699772628
1693,Dominica,DMA,1.08751432146593,-0.288908699772628
1694,Dominica,DMA,1.1914046364161206,-0.288908699772628
1695,Dominica,DMA,1.2952949513663112,-0.288908699772628
1696,Dominica,DMA,1.399185266316502,-0.288908699772628
1697,Dominica,DMA,1.5030755812666927,-0.288908699772628
1698,Dominican Republic,DOM,-0.6786210326873122,-0.288908699772628
1699,Dominican Republic,DOM,-0.5747307177371215,-0.288908699772628
1700,Dominican Republic,DOM,-0.4708404027869308,-0.288908699772628
1701,Dominican Republic,DOM,-0.3669500878367401,-0.288908699772628
1702,Dominican Republic,DOM,-0.26305977288654936,-0.288908699772628
1703,Dominican Republic,DOM,-0.15916945793635867,-0.288908699772628
1704,Dominican Republic,DOM,-0.055279142986167956,-0.288908699772628
1705,Dominican Republic,DOM,0.04861117196402275,-0.288908699772628
1706,Dominican Republic,DOM,0.15250148691421347,-0.288908699772628
1707,Dominican Republic,DOM,0.2563918018644042,-0.288908699772628
1708,Dominican Republic,DOM,0.3602821168145949,-0.288908699772628
1709,Dominican Republic,DOM,0.4641724317647856,-0.288908699772628
1710,Dominican Republic,DOM,0.5680627467149764,-0.288908699772628
1711,Dominican Republic,DOM,0.671953061665167,-0.25914247934572093
1712,Dominican Republic,DOM,0.7758433766153577,-0.22780481495697888
1713,Dominican Republic,DOM,0.8797336915655485,-0.2006134028148167
1714,Dominican Republic,DOM,0.9836240065157391,-0.0756505691179159
1715,Dominican Republic,DOM,1.08751432146593,0.07761820634049182
1716,Dominican Republic,DOM,1.1914046364161206,0.2942241064591158
1717,Dominican Republic,DOM,1.2952949513663112,0.6408724307002969
1718,Dominican Republic,DOM,1.399185266316502,0.9971923875630401
1719,Dominican Republic,DOM,1.5030755812666927,1.2115253320812587
1720,Eastern Africa (BP),DOM,-2.236975756940173,-0.288908699772628
1721,Eastern Africa (BP),DOM,-2.1330854419899823,-0.288908699772628
1722,Eastern Africa (BP),DOM,-2.0291951270397917,-0.288908699772628
1723,Eastern Africa (BP),DOM,-1.9253048120896008,-0.288908699772628
1724,Eastern Africa (BP),DOM,-1.82141449713941,-0.288908699772628
1725,Eastern Africa (BP),DOM,-1.7175241821892193,-0.288908699772628
1726,Eastern Africa (BP),DOM,-1.6136338672390287,-0.288908699772628
1727,Eastern Africa (BP),DOM,-1.5097435522888378,-0.288908699772628
1728,Eastern Africa (BP),DOM,-1.4058532373386472,-0.288908699772628
1729,Eastern Africa (BP),DOM,-1.3019629223884566,-0.288908699772628
1730,Eastern Africa (BP),DOM,-1.1980726074382657,-0.288908699772628
1731,Eastern Africa (BP),DOM,-1.094182292488075,-0.288908699772628
1732,Eastern Africa (BP),DOM,-0.9902919775378843,-0.288908699772628
1733,Eastern Africa (BP),DOM,-0.8864016625876936,-0.288908699772628
1734,Eastern Africa (BP),DOM,-0.782511347637503,-0.288908699772628
1735,Eastern Africa (BP),DOM,-0.6786210326873122,-0.288908699772628
1736,Eastern Africa (BP),DOM,-0.5747307177371215,-0.28873104367167385
1737,Eastern Africa (BP),DOM,-0.4708404027869308,-0.2885722565860413
1738,Eastern Africa (BP),DOM,-0.3669500878367401,-0.2885720263242419
1739,Eastern Africa (BP),DOM,-0.26305977288654936,-0.2882818510177318
1740,Eastern Africa (BP),DOM,-0.15916945793635867,-0.2877366962785974
1741,Eastern Africa (BP),DOM,-0.055279142986167956,-0.28453382263287674
1742,Eastern Africa (BP),DOM,0.04861117196402275,-0.28105851681898947
1743,Eastern Africa (BP),DOM,0.15250148691421347,-0.2742664521806704
1744,Eastern Africa (BP),DOM,0.2563918018644042,-0.2646619984117245
1745,Eastern Africa (BP),DOM,0.3602821168145949,-0.22342630716009934
1746,Eastern Africa (BP),DOM,0.4641724317647856,-0.1759720358352506
1747,Eastern Africa (BP),DOM,0.5680627467149764,-0.13709789070641712
1748,Eastern Africa (BP),DOM,0.671953061665167,-0.11113681096641166
1749,Eastern Africa (BP),DOM,0.7758433766153577,-0.07152153897678742
1750,Eastern Africa (BP),DOM,0.8797336915655485,-0.05363710113159428
1751,Eastern Africa (BP),DOM,0.9836240065157391,-0.01690802985551455
1752,Eastern Africa (BP),DOM,1.08751432146593,0.004222912230026979
1753,Eastern Africa (BP),DOM,1.1914046364161206,0.04379465117249392
1754,Eastern Africa (BP),DOM,1.2952949513663112,0.1876246786412855
1755,Eastern Africa (BP),DOM,1.399185266316502,0.24178169048527362
1756,Eastern Africa (BP),DOM,1.5030755812666927,0.29105197221118445
1757,Ecuador,ECU,-2.236975756940173,-0.288908699772628
1758,Ecuador,ECU,-2.1330854419899823,-0.288908699772628
1759,Ecuador,ECU,-2.0291951270397917,-0.288908699772628
1760,Ecuador,ECU,-1.9253048120896008,-0.288908699772628
1761,Ecuador,ECU,-1.82141449713941,-0.288908699772628
1762,Ecuador,ECU,-1.7175241821892193,-0.288908699772628
1763,Ecuador,ECU,-1.6136338672390287,-0.288908699772628
1764,Ecuador,ECU,-1.5097435522888378,-0.288908699772628
1765,Ecuador,ECU,-1.4058532373386472,-0.288908699772628
1766,Ecuador,ECU,-1.3019629223884566,-0.288908699772628
1767,Ecuador,ECU,-1.1980726074382657,-0.288908699772628
1768,Ecuador,ECU,-1.094182292488075,-0.288908699772628
1769,Ecuador,ECU,-0.9902919775378843,-0.288908699772628
1770,Ecuador,ECU,-0.8864016625876936,-0.288908699772628
1771,Ecuador,ECU,-0.782511347637503,-0.288908699772628
1772,Ecuador,ECU,-0.6786210326873122,-0.288908699772628
1773,Ecuador,ECU,-0.5747307177371215,-0.288908699772628
1774,Ecuador,ECU,-0.4708404027869308,-0.288908699772628
1775,Ecuador,ECU,-0.3669500878367401,-0.288908699772628
1776,Ecuador,ECU,-0.26305977288654936,-0.288908699772628
1777,Ecuador,ECU,-0.15916945793635867,-0.288908699772628
1778,Ecuador,ECU,-0.055279142986167956,-0.288908699772628
1779,Ecuador,ECU,0.04861117196402275,-0.288908699772628
1780,Ecuador,ECU,0.15250148691421347,-0.288908699772628
1781,Ecuador,ECU,0.2563918018644042,-0.288908699772628
1782,Ecuador,ECU,0.3602821168145949,-0.288908699772628
1783,Ecuador,ECU,0.4641724317647856,-0.288908699772628
1784,Ecuador,ECU,0.5680627467149764,-0.288908699772628
1785,Ecuador,ECU,0.671953061665167,-0.288908699772628
1786,Ecuador,ECU,0.7758433766153577,-0.24646168941483965
1787,Ecuador,ECU,0.8797336915655485,-0.20956375649968362
1788,Ecuador,ECU,0.9836240065157391,-0.21555701336299687
1789,Ecuador,ECU,1.08751432146593,-0.2173756515734678
1790,Ecuador,ECU,1.1914046364161206,-0.22033258415693338
1791,Ecuador,ECU,1.2952949513663112,-0.22727511726154048
1792,Ecuador,ECU,1.399185266316502,-0.22528567143949543
1793,Ecuador,ECU,1.5030755812666927,-0.22735134861895542
1794,Egypt,EGY,-2.236975756940173,-0.288908699772628
1795,Egypt,EGY,-2.1330854419899823,-0.288908699772628
1796,Egypt,EGY,-2.0291951270397917,-0.288908699772628
1797,Egypt,EGY,-1.9253048120896008,-0.288908699772628
1798,Egypt,EGY,-1.82141449713941,-0.288908699772628
1799,Egypt,EGY,-1.7175241821892193,-0.288908699772628
1800,Egypt,EGY,-1.6136338672390287,-0.288908699772628
1801,Egypt,EGY,-1.5097435522888378,-0.288908699772628
1802,Egypt,EGY,-1.4058532373386472,-0.288908699772628
1803,Egypt,EGY,-1.3019629223884566,-0.288908699772628
1804,Egypt,EGY,-1.1980726074382657,-0.288908699772628
1805,Egypt,EGY,-1.094182292488075,-0.288908699772628
1806,Egypt,EGY,-0.9902919775378843,-0.288908699772628
1807,Egypt,EGY,-0.8864016625876936,-0.288908699772628
1808,Egypt,EGY,-0.782511347637503,-0.288908699772628
1809,Egypt,EGY,-0.6786210326873122,-0.288908699772628
1810,Egypt,EGY,-0.5747307177371215,-0.288908699772628
1811,Egypt,EGY,-0.4708404027869308,-0.288908699772628
1812,Egypt,EGY,-0.3669500878367401,-0.288908699772628
1813,Egypt,EGY,-0.26305977288654936,-0.288908699772628
1814,Egypt,EGY,-0.15916945793635867,-0.288908699772628
1815,Egypt,EGY,-0.055279142986167956,-0.288908699772628
1816,Egypt,EGY,0.04861117196402275,-0.288908699772628
1817,Egypt,EGY,0.15250148691421347,-0.288908699772628
1818,Egypt,EGY,0.2563918018644042,-0.288908699772628
1819,Egypt,EGY,0.3602821168145949,-0.22370491468037673
1820,Egypt,EGY,0.4641724317647856,-0.21920405946172192
1821,Egypt,EGY,0.5680627467149764,-0.21624863488251933
1822,Egypt,EGY,0.671953061665167,-0.25636632860268593
1823,Egypt,EGY,0.7758433766153577,-0.22076682966174302
1824,Egypt,EGY,0.8797336915655485,-0.24349892140233642
1825,Egypt,EGY,0.9836240065157391,-0.13663731733840156
1826,Egypt,EGY,1.08751432146593,-0.13720440159497474
1827,Egypt,EGY,1.1914046364161206,0.09005665351631996
1828,Egypt,EGY,1.2952949513663112,0.8440093145251248
1829,Egypt,EGY,1.399185266316502,0.8968843236690727
1830,Egypt,EGY,1.5030755812666927,0.8922620666418768
1831,El Salvador,SLV,-0.6786210326873122,-0.288908699772628
1832,El Salvador,SLV,-0.5747307177371215,-0.288908699772628
1833,El Salvador,SLV,-0.4708404027869308,-0.288908699772628
1834,El Salvador,SLV,-0.3669500878367401,-0.288908699772628
1835,El Salvador,SLV,-0.26305977288654936,-0.288908699772628
1836,El Salvador,SLV,-0.15916945793635867,-0.288908699772628
1837,El Salvador,SLV,-0.055279142986167956,-0.288908699772628
1838,El Salvador,SLV,0.04861117196402275,-0.288908699772628
1839,El Salvador,SLV,0.15250148691421347,-0.288908699772628
1840,El Salvador,SLV,0.2563918018644042,-0.288908699772628
1841,El Salvador,SLV,0.3602821168145949,-0.288908699772628
1842,El Salvador,SLV,0.4641724317647856,-0.288908699772628
1843,El Salvador,SLV,0.5680627467149764,-0.288908699772628
1844,El Salvador,SLV,0.671953061665167,-0.2095321182716307
1845,El Salvador,SLV,0.7758433766153577,-0.12939229251398493
1846,El Salvador,SLV,0.8797336915655485,-0.04047717096568876
1847,El Salvador,SLV,0.9836240065157391,0.04178311781606176
1848,El Salvador,SLV,1.08751432146593,1.4335198340997528
1849,El Salvador,SLV,1.1914046364161206,2.605730367659549
1850,El Salvador,SLV,1.2952949513663112,3.8654419776217193
1851,El Salvador,SLV,1.399185266316502,6.945898524802459
1852,El Salvador,SLV,1.5030755812666927,8.132390306655145
1853,Equatorial Guinea,GNQ,-0.6786210326873122,-0.288908699772628
1854,Equatorial Guinea,GNQ,-0.5747307177371215,-0.288908699772628
1855,Equatorial Guinea,GNQ,-0.4708404027869308,-0.288908699772628
1856,Equatorial Guinea,GNQ,-0.3669500878367401,-0.288908699772628
1857,Equatorial Guinea,GNQ,-0.26305977288654936,-0.288908699772628
1858,Equatorial Guinea,GNQ,-0.15916945793635867,-0.288908699772628
1859,Equatorial Guinea,GNQ,-0.055279142986167956,-0.288908699772628
1860,Equatorial Guinea,GNQ,0.04861117196402275,-0.288908699772628
1861,Equatorial Guinea,GNQ,0.15250148691421347,-0.288908699772628
1862,Equatorial Guinea,GNQ,0.2563918018644042,-0.288908699772628
1863,Equatorial Guinea,GNQ,0.3602821168145949,-0.288908699772628
1864,Equatorial Guinea,GNQ,0.4641724317647856,-0.288908699772628
1865,Equatorial Guinea,GNQ,0.5680627467149764,-0.288908699772628
1866,Equatorial Guinea,GNQ,0.671953061665167,-0.288908699772628
1867,Equatorial Guinea,GNQ,0.7758433766153577,-0.288908699772628
1868,Equatorial Guinea,GNQ,0.8797336915655485,-0.288908699772628
1869,Equatorial Guinea,GNQ,0.9836240065157391,-0.288908699772628
1870,Equatorial Guinea,GNQ,1.08751432146593,-0.288908699772628
1871,Equatorial Guinea,GNQ,1.1914046364161206,-0.288908699772628
1872,Equatorial Guinea,GNQ,1.2952949513663112,-0.288908699772628
1873,Equatorial Guinea,GNQ,1.399185266316502,-0.288908699772628
1874,Equatorial Guinea,GNQ,1.5030755812666927,-0.288908699772628
1875,Eritrea,ERI,-0.6786210326873122,-0.288908699772628
1876,Eritrea,ERI,-0.5747307177371215,-0.288908699772628
1877,Eritrea,ERI,-0.4708404027869308,-0.288908699772628
1878,Eritrea,ERI,-0.3669500878367401,-0.288908699772628
1879,Eritrea,ERI,-0.26305977288654936,-0.288908699772628
1880,Eritrea,ERI,-0.15916945793635867,-0.288908699772628
1881,Eritrea,ERI,-0.055279142986167956,-0.288908699772628
1882,Eritrea,ERI,0.04861117196402275,-0.288908699772628
1883,Eritrea,ERI,0.15250148691421347,-0.288908699772628
1884,Eritrea,ERI,0.2563918018644042,-0.288908699772628
1885,Eritrea,ERI,0.3602821168145949,-0.288908699772628
1886,Eritrea,ERI,0.4641724317647856,-0.288908699772628
1887,Eritrea,ERI,0.5680627467149764,-0.288908699772628
1888,Eritrea,ERI,0.671953061665167,-0.288908699772628
1889,Eritrea,ERI,0.7758433766153577,-0.288908699772628
1890,Eritrea,ERI,0.8797336915655485,-0.288908699772628
1891,Eritrea,ERI,0.9836240065157391,-0.288908699772628
1892,Eritrea,ERI,1.08751432146593,0.9249722219494994
1893,Eritrea,ERI,1.1914046364161206,0.8685125921110215
1894,Eritrea,ERI,1.2952949513663112,0.8422076226991939
1895,Eritrea,ERI,1.399185266316502,0.8960702999817456
1896,Eritrea,ERI,1.5030755812666927,0.8170717298595912
1897,Estonia,EST,-1.7175241821892193,-0.288908699772628
1898,Estonia,EST,-1.6136338672390287,-0.288908699772628
1899,Estonia,EST,-1.5097435522888378,-0.288908699772628
1900,Estonia,EST,-1.4058532373386472,-0.288908699772628
1901,Estonia,EST,-1.3019629223884566,-0.288908699772628
1902,Estonia,EST,-1.1980726074382657,-0.288908699772628
1903,Estonia,EST,-1.094182292488075,-0.288908699772628
1904,Estonia,EST,-0.9902919775378843,-0.288908699772628
1905,Estonia,EST,-0.8864016625876936,-0.288908699772628
1906,Estonia,EST,-0.782511347637503,-0.288908699772628
1907,Estonia,EST,-0.6786210326873122,-0.288908699772628
1908,Estonia,EST,-0.5747307177371215,-0.288908699772628
1909,Estonia,EST,-0.4708404027869308,-0.288908699772628
1910,Estonia,EST,-0.3669500878367401,-0.288908699772628
1911,Estonia,EST,-0.26305977288654936,-0.288908699772628
1912,Estonia,EST,-0.15916945793635867,-0.288908699772628
1913,Estonia,EST,-0.055279142986167956,-0.288908699772628
1914,Estonia,EST,0.04861117196402275,-0.288908699772628
1915,Estonia,EST,0.15250148691421347,-0.288908699772628
1916,Estonia,EST,0.2563918018644042,-0.288908699772628
1917,Estonia,EST,0.3602821168145949,-0.288908699772628
1918,Estonia,EST,0.4641724317647856,-0.288908699772628
1919,Estonia,EST,0.5680627467149764,-0.288908699772628
1920,Estonia,EST,0.671953061665167,-0.288908699772628
1921,Estonia,EST,0.7758433766153577,-0.288908699772628
1922,Estonia,EST,0.8797336915655485,-0.288908699772628
1923,Estonia,EST,0.9836240065157391,-0.24801378165068147
1924,Estonia,EST,1.08751432146593,-0.25109021934161674
1925,Estonia,EST,1.1914046364161206,-0.16820752096141356
1926,Estonia,EST,1.2952949513663112,0.16888869617101304
1927,Estonia,EST,1.399185266316502,1.7575187803853218
1928,Estonia,EST,1.5030755812666927,2.133788240112572
1929,Estonia,EST,1.6069658962168833,2.873876718033904
1930,Eswatini,SWZ,-0.6786210326873122,-0.288908699772628
1931,Eswatini,SWZ,-0.5747307177371215,-0.288908699772628
1932,Eswatini,SWZ,-0.4708404027869308,-0.288908699772628
1933,Eswatini,SWZ,-0.3669500878367401,-0.288908699772628
1934,Eswatini,SWZ,-0.26305977288654936,-0.288908699772628
1935,Eswatini,SWZ,-0.15916945793635867,-0.288908699772628
1936,Eswatini,SWZ,-0.055279142986167956,-0.288908699772628
1937,Eswatini,SWZ,0.04861117196402275,-0.288908699772628
1938,Eswatini,SWZ,0.15250148691421347,-0.288908699772628
1939,Eswatini,SWZ,0.2563918018644042,-0.288908699772628
1940,Eswatini,SWZ,0.3602821168145949,-0.288908699772628
1941,Eswatini,SWZ,0.4641724317647856,-0.288908699772628
1942,Eswatini,SWZ,0.5680627467149764,-0.288908699772628
1943,Eswatini,SWZ,0.671953061665167,-0.288908699772628
1944,Eswatini,SWZ,0.7758433766153577,-0.288908699772628
1945,Eswatini,SWZ,0.8797336915655485,-0.288908699772628
1946,Eswatini,SWZ,0.9836240065157391,-0.288908699772628
1947,Eswatini,SWZ,1.08751432146593,-0.288908699772628
1948,Eswatini,SWZ,1.1914046364161206,-0.288908699772628
1949,Eswatini,SWZ,1.2952949513663112,-0.288908699772628
1950,Eswatini,SWZ,1.399185266316502,-0.288908699772628
1951,Eswatini,SWZ,1.5030755812666927,-0.288908699772628
1952,Ethiopia,ETH,-0.6786210326873122,-0.288908699772628
1953,Ethiopia,ETH,-0.5747307177371215,-0.288908699772628
1954,Ethiopia,ETH,-0.4708404027869308,-0.288908699772628
1955,Ethiopia,ETH,-0.3669500878367401,-0.288908699772628
1956,Ethiopia,ETH,-0.26305977288654936,-0.288908699772628
1957,Ethiopia,ETH,-0.15916945793635867,-0.288908699772628
1958,Ethiopia,ETH,-0.055279142986167956,-0.288908699772628
1959,Ethiopia,ETH,0.04861117196402275,-0.288908699772628
1960,Ethiopia,ETH,0.15250148691421347,-0.288908699772628
1961,Ethiopia,ETH,0.2563918018644042,-0.288908699772628
1962,Ethiopia,ETH,0.3602821168145949,-0.288908699772628
1963,Ethiopia,ETH,0.4641724317647856,-0.288908699772628
1964,Ethiopia,ETH,0.5680627467149764,-0.288908699772628
1965,Ethiopia,ETH,0.671953061665167,-0.23150487263130656
1966,Ethiopia,ETH,0.7758433766153577,-0.183799692788576
1967,Ethiopia,ETH,0.8797336915655485,-0.19310674671613318
1968,Ethiopia,ETH,0.9836240065157391,-0.2090865403387455
1969,Ethiopia,ETH,1.08751432146593,-0.21309892659897467
1970,Ethiopia,ETH,1.1914046364161206,-0.2167272396018383
1971,Ethiopia,ETH,1.2952949513663112,-0.21895913070331874
1972,Ethiopia,ETH,1.399185266316502,-0.1839843461686641
1973,Ethiopia,ETH,1.5030755812666927,-0.15339034387956293
1974,Europe,ETH,-2.236975756940173,-0.2888956212577708
1975,Europe,ETH,-2.1330854419899823,-0.2888959526772925
1976,Europe,ETH,-2.0291951270397917,-0.288908699772628
1977,Europe,ETH,-1.9253048120896008,-0.28889668761735426
1978,Europe,ETH,-1.82141449713941,-0.28880236666433534
1979,Europe,ETH,-1.7175241821892193,-0.2887632052419059
1980,Europe,ETH,-1.6136338672390287,-0.28872831591094616
1981,Europe,ETH,-1.5097435522888378,-0.2886091923285551
1982,Europe,ETH,-1.4058532373386472,-0.2885147095457757
1983,Europe,ETH,-1.3019629223884566,-0.2884794110230849
1984,Europe,ETH,-1.1980726074382657,-0.28836147568335324
1985,Europe,ETH,-1.094182292488075,-0.2883325711733914
1986,Europe,ETH,-0.9902919775378843,-0.2882254339404889
1987,Europe,ETH,-0.8864016625876936,-0.28811490295145775
1988,Europe,ETH,-0.782511347637503,-0.28797313820799236
1989,Europe,ETH,-0.6786210326873122,-0.28752157489171826
1990,Europe,ETH,-0.5747307177371215,-0.2866384595752786
1991,Europe,ETH,-0.4708404027869308,-0.2857523275535452
1992,Europe,ETH,-0.3669500878367401,-0.2842784508205293
1993,Europe,ETH,-0.26305977288654936,-0.28134820493560747
1994,Europe,ETH,-0.15916945793635867,-0.27313152120464257
1995,Europe,ETH,-0.055279142986167956,-0.26275665493304146
1996,Europe,ETH,0.04861117196402275,-0.2494957710982486
1997,Europe,ETH,0.15250148691421347,-0.21234114201452603
1998,Europe,ETH,0.2563918018644042,-0.13641459556026772
1999,Europe,ETH,0.3602821168145949,-0.04762077628227735
2000,Europe,ETH,0.4641724317647856,0.20776250784675868
2001,Europe,ETH,0.5680627467149764,0.4568587828497209
2002,Europe,ETH,0.671953061665167,0.6211166292414563
2003,Europe,ETH,0.7758433766153577,0.7705037121424302
2004,Europe,ETH,0.8797336915655485,0.875621214714855
2005,Europe,ETH,0.9836240065157391,0.8989133608241617
2006,Europe,ETH,1.08751432146593,0.9853078706660054
2007,Europe,ETH,1.1914046364161206,1.0575457043162912
2008,Europe,ETH,1.2952949513663112,1.2133666898939102
2009,Europe,ETH,1.399185266316502,1.5384926080782217
2010,Europe,ETH,1.5030755812666927,1.665590293051123
2011,Europe (BP),ETH,-2.236975756940173,-0.2888912617906429
2012,Europe (BP),ETH,-2.1330854419899823,-0.2888916341781115
2013,Europe (BP),ETH,-2.0291951270397917,-0.288908699772628
2014,Europe (BP),ETH,-1.9253048120896008,-0.2888926358094737
2015,Europe (BP),ETH,-1.82141449713941,-0.2887669579130029
2016,Europe (BP),ETH,-1.7175241821892193,-0.2887149958635752
2017,Europe (BP),ETH,-1.6136338672390287,-0.2886698624058342
2018,Europe (BP),ETH,-1.5097435522888378,-0.2885173072199838
2019,Europe (BP),ETH,-1.4058532373386472,-0.28840100530269147
2020,Europe (BP),ETH,-1.3019629223884566,-0.28836794143826516
2021,Europe (BP),ETH,-1.1980726074382657,-0.2882282004066593
2022,Europe (BP),ETH,-1.094182292488075,-0.28819927270428863
2023,Europe (BP),ETH,-0.9902919775378843,-0.28807286262944437
2024,Europe (BP),ETH,-0.8864016625876936,-0.2879455426755923
2025,Europe (BP),ETH,-0.782511347637503,-0.2877715522791791
2026,Europe (BP),ETH,-0.6786210326873122,-0.2878847042592499
2027,Europe (BP),ETH,-0.5747307177371215,-0.28628611811190696
2028,Europe (BP),ETH,-0.4708404027869308,-0.28469612271148975
2029,Europe (BP),ETH,-0.3669500878367401,-0.28278802401445696
2030,Europe (BP),ETH,-0.26305977288654936,-0.27931726261869694
2031,Europe (BP),ETH,-0.15916945793635867,-0.2699007111578354
2032,Europe (BP),ETH,-0.055279142986167956,-0.25706874753226994
2033,Europe (BP),ETH,0.04861117196402275,-0.24142876948151376
2034,Europe (BP),ETH,0.15250148691421347,-0.1965271542071699
2035,Europe (BP),ETH,0.2563918018644042,-0.1058654004077342
2036,Europe (BP),ETH,0.3602821168145949,-0.001250914306806947
2037,Europe (BP),ETH,0.4641724317647856,0.2943815759471754
2038,Europe (BP),ETH,0.5680627467149764,0.5982637453640124
2039,Europe (BP),ETH,0.671953061665167,0.782187012497042
2040,Europe (BP),ETH,0.7758433766153577,0.9414062831929283
2041,Europe (BP),ETH,0.8797336915655485,1.0640572965854966
2042,Europe (BP),ETH,0.9836240065157391,1.1025634637895938
2043,Europe (BP),ETH,1.08751432146593,1.2158204566985253
2044,Europe (BP),ETH,1.1914046364161206,1.37900274268999
2045,Europe (BP),ETH,1.2952949513663112,1.5860409778737008
2046,Europe (BP),ETH,1.399185266316502,1.964799440940821
2047,Europe (BP),ETH,1.5030755812666927,2.1246179318125096
2048,Europe (Ember),ETH,-0.6786210326873122,-0.28756050643557046
