,Entity,Code,Year,Solar (% equivalent primary energy)
0,Africa,DZA,-1.446514928308129,-0.273046802484644
1,Africa,DZA,-1.3846607469882726,-0.273046802484644
2,Africa,DZA,-1.322806565668416,-0.273046802484644
3,Africa,DZA,-1.2609523843485595,-0.273046802484644
4,Africa,DZA,-1.199098203028703,-0.273046802484644
5,Africa,DZA,-1.1372440217088464,-0.273046802484644
6,Africa,DZA,-1.0753898403889899,-0.273046802484644
7,Africa,DZA,-1.0135356590691333,-0.273046802484644
8,Africa,DZA,-0.9516814777492769,-0.273046802484644
9,Africa,DZA,-0.8898272964294204,-0.273046802484644
10,Africa,DZA,-0.8279731151095638,-0.273046802484644
11,Africa,DZA,-0.7661189337897073,-0.273046802484644
12,Africa,DZA,-0.7042647524698508,-0.273046802484644
13,Africa,DZA,-0.6424105711499942,-0.273046802484644
14,Africa,DZA,-0.5805563898301377,-0.273046802484644
15,Africa,DZA,-0.5187022085102811,-0.273046802484644
16,Africa,DZA,-0.45684802719042467,-0.273046802484644
17,Africa,DZA,-0.3949938458705681,-0.273046802484644
18,Africa,DZA,-0.33313966455071164,-0.273046802484644
19,Africa,DZA,-0.2712854832308551,-0.273046802484644
20,Africa,DZA,-0.20943130191099857,-0.273046802484644
21,Africa,DZA,-0.14757712059114203,-0.273046802484644
22,Africa,DZA,-0.0857229392712855,-0.273046802484644
23,Africa,DZA,-0.02386875795142898,-0.273046802484644
24,Africa,DZA,0.03798542336842755,-0.273046802484644
25,Africa,DZA,0.09983960468828408,-0.273046802484644
26,Africa,DZA,0.1616937860081406,-0.273046802484644
27,Africa,DZA,0.22354796732799712,-0.273046802484644
28,Africa,DZA,0.2854021486478537,-0.273046802484644
29,Africa,DZA,0.34725632996771016,-0.2707297717327123
30,Africa,DZA,0.4091105112875667,-0.27025965164687604
31,Africa,DZA,0.47096469260742324,-0.269988072903201
32,Africa,DZA,0.5328188739272798,-0.26958703180653926
33,Africa,DZA,0.5946730552471363,-0.26911428800434595
34,Africa,DZA,0.6565272365669929,-0.26838514996694096
35,Africa,DZA,0.7183814178868494,-0.267187407768706
36,Africa,DZA,0.7802355992067059,-0.2655727735645448
37,Africa,DZA,0.8420897805265624,-0.2629652381598934
38,Africa,DZA,0.9039439618464189,-0.2600413699145544
39,Africa,DZA,0.9657981431662754,-0.24477873511347983
40,Africa,DZA,1.027652324486132,-0.19538953426706254
41,Africa,DZA,1.0895065058059885,-0.15046001766269265
42,Africa,DZA,1.151360687125845,-0.1790166496309277
43,Africa,DZA,1.2132148684457016,-0.053098018668238135
44,Africa,DZA,1.2750690497655581,0.09249255977227872
45,Africa,DZA,1.3369232310854147,0.311965748955016
46,Africa,DZA,1.3987774124052712,0.5461961586584446
47,Africa,DZA,1.4606315937251277,0.7562413551549676
48,Africa,DZA,1.5224857750449843,1.0151512007693753
49,Africa,DZA,1.5843399563648408,1.4191519505154415
50,Africa,DZA,1.6461941376846974,1.3647042266375633
51,Africa (BP),DZA,-1.446514928308129,-0.273046802484644
52,Africa (BP),DZA,-1.3846607469882726,-0.273046802484644
53,Africa (BP),DZA,-1.322806565668416,-0.273046802484644
54,Africa (BP),DZA,-1.2609523843485595,-0.273046802484644
55,Africa (BP),DZA,-1.199098203028703,-0.273046802484644
56,Africa (BP),DZA,-1.1372440217088464,-0.273046802484644
57,Africa (BP),DZA,-1.0753898403889899,-0.273046802484644
58,Africa (BP),DZA,-1.0135356590691333,-0.273046802484644
59,Africa (BP),DZA,-0.9516814777492769,-0.273046802484644
60,Africa (BP),DZA,-0.8898272964294204,-0.273046802484644
61,Africa (BP),DZA,-0.8279731151095638,-0.273046802484644
62,Africa (BP),DZA,-0.7661189337897073,-0.273046802484644
63,Africa (BP),DZA,-0.7042647524698508,-0.273046802484644
64,Africa (BP),DZA,-0.6424105711499942,-0.273046802484644
65,Africa (BP),DZA,-0.5805563898301377,-0.273046802484644
66,Africa (BP),DZA,-0.5187022085102811,-0.273046802484644
67,Africa (BP),DZA,-0.45684802719042467,-0.273046802484644
68,Africa (BP),DZA,-0.3949938458705681,-0.273046802484644
69,Africa (BP),DZA,-0.33313966455071164,-0.273046802484644
70,Africa (BP),DZA,-0.2712854832308551,-0.273046802484644
71,Africa (BP),DZA,-0.20943130191099857,-0.273046802484644
72,Africa (BP),DZA,-0.14757712059114203,-0.273046802484644
73,Africa (BP),DZA,-0.0857229392712855,-0.273046802484644
74,Africa (BP),DZA,-0.02386875795142898,-0.273046802484644
75,Africa (BP),DZA,0.03798542336842755,-0.273046802484644
76,Africa (BP),DZA,0.09983960468828408,-0.273046802484644
77,Africa (BP),DZA,0.1616937860081406,-0.273046802484644
78,Africa (BP),DZA,0.22354796732799712,-0.273046802484644
79,Africa (BP),DZA,0.2854021486478537,-0.273046802484644
80,Africa (BP),DZA,0.34725632996771016,-0.2707300632567519
81,Africa (BP),DZA,0.4091105112875667,-0.27026005704420486
82,Africa (BP),DZA,0.47096469260742324,-0.2699885757558586
83,Africa (BP),DZA,0.5328188739272798,-0.26958610587567244
84,Africa (BP),DZA,0.5946730552471363,-0.26911413413858926
85,Africa (BP),DZA,0.6565272365669929,-0.2683850110457379
86,Africa (BP),DZA,0.7183814178868494,-0.26718668390504363
87,Africa (BP),DZA,0.7802355992067059,-0.26557258496848735
88,Africa (BP),DZA,0.8420897805265624,-0.2629655665191005
89,Africa (BP),DZA,0.9039439618464189,-0.26004119521061725
90,Africa (BP),DZA,0.9657981431662754,-0.24477839833480586
91,Africa (BP),DZA,1.027652324486132,-0.19538949216972828
92,Africa (BP),DZA,1.0895065058059885,-0.1504599966140255
93,Africa (BP),DZA,1.151360687125845,-0.1790166391065941
94,Africa (BP),DZA,1.2132148684457016,-0.05309803971690525
95,Africa (BP),DZA,1.2750690497655581,0.09249211775026911
96,Africa (BP),DZA,1.3369232310854147,0.31196581210101737
97,Africa (BP),DZA,1.3987774124052712,0.5461961586584446
98,Africa (BP),DZA,1.4606315937251277,0.7562412288629649
99,Africa (BP),DZA,1.5224857750449843,1.015150990282704
100,Africa (BP),DZA,1.5843399563648408,1.4191519505154415
101,Africa (BP),DZA,1.6461941376846974,1.3647042266375633
102,Algeria,DZA,-1.8176400162272683,-0.273046802484644
103,Algeria,DZA,-1.7557858349074118,-0.273046802484644
104,Algeria,DZA,-1.6939316535875553,-0.273046802484644
105,Algeria,DZA,-1.6320774722676987,-0.273046802484644
106,Algeria,DZA,-1.5702232909478422,-0.273046802484644
107,Algeria,DZA,-1.5083691096279856,-0.273046802484644
108,Algeria,DZA,-1.446514928308129,-0.273046802484644
109,Algeria,DZA,-1.3846607469882726,-0.273046802484644
110,Algeria,DZA,-1.322806565668416,-0.273046802484644
111,Algeria,DZA,-1.2609523843485595,-0.273046802484644
112,Algeria,DZA,-1.199098203028703,-0.273046802484644
113,Algeria,DZA,-1.1372440217088464,-0.273046802484644
114,Algeria,DZA,-1.0753898403889899,-0.273046802484644
115,Algeria,DZA,-1.0135356590691333,-0.273046802484644
116,Algeria,DZA,-0.9516814777492769,-0.273046802484644
117,Algeria,DZA,-0.8898272964294204,-0.273046802484644
118,Algeria,DZA,-0.8279731151095638,-0.273046802484644
119,Algeria,DZA,-0.7661189337897073,-0.273046802484644
120,Algeria,DZA,-0.7042647524698508,-0.273046802484644
121,Algeria,DZA,-0.6424105711499942,-0.273046802484644
122,Algeria,DZA,-0.5805563898301377,-0.273046802484644
123,Algeria,DZA,-0.5187022085102811,-0.273046802484644
124,Algeria,DZA,-0.45684802719042467,-0.273046802484644
125,Algeria,DZA,-0.3949938458705681,-0.273046802484644
126,Algeria,DZA,-0.33313966455071164,-0.273046802484644
127,Algeria,DZA,-0.2712854832308551,-0.273046802484644
128,Algeria,DZA,-0.20943130191099857,-0.273046802484644
129,Algeria,DZA,-0.14757712059114203,-0.273046802484644
130,Algeria,DZA,-0.0857229392712855,-0.273046802484644
131,Algeria,DZA,-0.02386875795142898,-0.273046802484644
132,Algeria,DZA,0.03798542336842755,-0.273046802484644
133,Algeria,DZA,0.09983960468828408,-0.273046802484644
134,Algeria,DZA,0.1616937860081406,-0.273046802484644
135,Algeria,DZA,0.22354796732799712,-0.273046802484644
136,Algeria,DZA,0.2854021486478537,-0.273046802484644
137,Algeria,DZA,0.34725632996771016,-0.273046802484644
138,Algeria,DZA,0.4091105112875667,-0.273046802484644
139,Algeria,DZA,0.47096469260742324,-0.273046802484644
140,Algeria,DZA,0.5328188739272798,-0.273046802484644
141,Algeria,DZA,0.5946730552471363,-0.273046802484644
142,Algeria,DZA,0.6565272365669929,-0.273046802484644
143,Algeria,DZA,0.7183814178868494,-0.273046802484644
144,Algeria,DZA,0.7802355992067059,-0.273046802484644
145,Algeria,DZA,0.8420897805265624,-0.273046802484644
146,Algeria,DZA,0.9039439618464189,-0.273046802484644
147,Algeria,DZA,0.9657981431662754,-0.26094008148696446
148,Algeria,DZA,1.027652324486132,-0.2503964454552258
149,Algeria,DZA,1.0895065058059885,-0.24266705284265722
150,Algeria,DZA,1.151360687125845,-0.2424927972421371
151,Algeria,DZA,1.2132148684457016,-0.2146230359038286
152,Algeria,DZA,1.2750690497655581,-0.21980716896121907
153,Algeria,DZA,1.3369232310854147,-0.049296890389101934
154,Algeria,DZA,1.3987774124052712,0.1795439954680062
155,Algeria,DZA,1.4606315937251277,0.22713808389228027
156,Algeria,DZA,1.5224857750449843,0.21800553029781944
157,Algeria,DZA,1.5843399563648408,0.3055891815417792
158,Algeria,DZA,1.6461941376846974,0.26116815863779286
159,Argentina,ARG,-1.8176400162272683,-0.273046802484644
160,Argentina,ARG,-1.7557858349074118,-0.273046802484644
161,Argentina,ARG,-1.6939316535875553,-0.273046802484644
162,Argentina,ARG,-1.6320774722676987,-0.273046802484644
163,Argentina,ARG,-1.5702232909478422,-0.273046802484644
164,Argentina,ARG,-1.5083691096279856,-0.273046802484644
165,Argentina,ARG,-1.446514928308129,-0.273046802484644
166,Argentina,ARG,-1.3846607469882726,-0.273046802484644
167,Argentina,ARG,-1.322806565668416,-0.273046802484644
168,Argentina,ARG,-1.2609523843485595,-0.273046802484644
169,Argentina,ARG,-1.199098203028703,-0.273046802484644
170,Argentina,ARG,-1.1372440217088464,-0.273046802484644
171,Argentina,ARG,-1.0753898403889899,-0.273046802484644
172,Argentina,ARG,-1.0135356590691333,-0.273046802484644
173,Argentina,ARG,-0.9516814777492769,-0.273046802484644
174,Argentina,ARG,-0.8898272964294204,-0.273046802484644
175,Argentina,ARG,-0.8279731151095638,-0.273046802484644
176,Argentina,ARG,-0.7661189337897073,-0.273046802484644
177,Argentina,ARG,-0.7042647524698508,-0.273046802484644
178,Argentina,ARG,-0.6424105711499942,-0.273046802484644
179,Argentina,ARG,-0.5805563898301377,-0.273046802484644
180,Argentina,ARG,-0.5187022085102811,-0.273046802484644
181,Argentina,ARG,-0.45684802719042467,-0.273046802484644
182,Argentina,ARG,-0.3949938458705681,-0.273046802484644
183,Argentina,ARG,-0.33313966455071164,-0.273046802484644
184,Argentina,ARG,-0.2712854832308551,-0.273046802484644
185,Argentina,ARG,-0.20943130191099857,-0.273046802484644
186,Argentina,ARG,-0.14757712059114203,-0.273046802484644
187,Argentina,ARG,-0.0857229392712855,-0.273046802484644
188,Argentina,ARG,-0.02386875795142898,-0.273046802484644
189,Argentina,ARG,0.03798542336842755,-0.273046802484644
190,Argentina,ARG,0.09983960468828408,-0.273046802484644
191,Argentina,ARG,0.1616937860081406,-0.273046802484644
192,Argentina,ARG,0.22354796732799712,-0.27303142970490424
193,Argentina,ARG,0.2854021486478537,-0.2730235299774263
194,Argentina,ARG,0.34725632996771016,-0.273014754019826
195,Argentina,ARG,0.4091105112875667,-0.27300782180548827
196,Argentina,ARG,0.47096469260742324,-0.27300266653225835
197,Argentina,ARG,0.5328188739272798,-0.2729902032775707
198,Argentina,ARG,0.5946730552471363,-0.27298981113458753
199,Argentina,ARG,0.6565272365669929,-0.2729850504607202
200,Argentina,ARG,0.7183814178868494,-0.2729818976419128
201,Argentina,ARG,0.7802355992067059,-0.27297192779759855
202,Argentina,ARG,0.8420897805265624,-0.2729502465948739
203,Argentina,ARG,0.9039439618464189,-0.2729943991083508
204,Argentina,ARG,0.9657981431662754,-0.2729901112759515
205,Argentina,ARG,1.027652324486132,-0.27201805134164875
206,Argentina,ARG,1.0895065058059885,-0.26805352653250775
207,Argentina,ARG,1.151360687125845,-0.26424853287614086
208,Argentina,ARG,1.2132148684457016,-0.26376817324520874
209,Argentina,ARG,1.2750690497655581,-0.26469504077768397
210,Argentina,ARG,1.3369232310854147,-0.26493684218246527
211,Argentina,ARG,1.3987774124052712,-0.2637631748182268
212,Argentina,ARG,1.4606315937251277,-0.2118188672186908
213,Argentina,ARG,1.5224857750449843,0.20363836262760443
214,Argentina,ARG,1.5843399563648408,0.5706286095093899
215,Argentina,ARG,1.6461941376846974,0.9953052544847667
216,Asia,ARG,-1.8176400162272683,-0.273046802484644
217,Asia,ARG,-1.7557858349074118,-0.273046802484644
218,Asia,ARG,-1.6939316535875553,-0.273046802484644
219,Asia,ARG,-1.6320774722676987,-0.273046802484644
220,Asia,ARG,-1.5702232909478422,-0.273046802484644
221,Asia,ARG,-1.5083691096279856,-0.273046802484644
222,Asia,ARG,-1.446514928308129,-0.273046802484644
223,Asia,ARG,-1.3846607469882726,-0.273046802484644
224,Asia,ARG,-1.322806565668416,-0.273046802484644
225,Asia,ARG,-1.2609523843485595,-0.273046802484644
226,Asia,ARG,-1.199098203028703,-0.273046802484644
227,Asia,ARG,-1.1372440217088464,-0.273046802484644
228,Asia,ARG,-1.0753898403889899,-0.273046802484644
229,Asia,ARG,-1.0135356590691333,-0.273046802484644
230,Asia,ARG,-0.9516814777492769,-0.273046802484644
231,Asia,ARG,-0.8898272964294204,-0.273046802484644
232,Asia,ARG,-0.8279731151095638,-0.273046802484644
233,Asia,ARG,-0.7661189337897073,-0.273046802484644
234,Asia,ARG,-0.7042647524698508,-0.273046802484644
235,Asia,ARG,-0.6424105711499942,-0.273046802484644
236,Asia,ARG,-0.5805563898301377,-0.273046802484644
237,Asia,ARG,-0.5187022085102811,-0.273046802484644
238,Asia,ARG,-0.45684802719042467,-0.273046802484644
239,Asia,ARG,-0.3949938458705681,-0.273046802484644
240,Asia,ARG,-0.33313966455071164,-0.273046802484644
241,Asia,ARG,-0.2712854832308551,-0.2729501208838143
242,Asia,ARG,-0.20943130191099857,-0.2729537593248404
243,Asia,ARG,-0.14757712059114203,-0.27270117339339844
244,Asia,ARG,-0.0857229392712855,-0.2724365623058068
245,Asia,ARG,-0.02386875795142898,-0.272313935739004
246,Asia,ARG,0.03798542336842755,-0.27208102564904324
247,Asia,ARG,0.09983960468828408,-0.27169114666055744
248,Asia,ARG,0.1616937860081406,-0.270933905284755
249,Asia,ARG,0.22354796732799712,-0.2700137943744266
250,Asia,ARG,0.2854021486478537,-0.26873395121861415
251,Asia,ARG,0.34725632996771016,-0.2665986472915982
252,Asia,ARG,0.4091105112875667,-0.26405307411128
253,Asia,ARG,0.47096469260742324,-0.2612120946751289
254,Asia,ARG,0.5328188739272798,-0.2581434398051902
255,Asia,ARG,0.5946730552471363,-0.2552074708916082
256,Asia,ARG,0.6565272365669929,-0.25206425764346924
257,Asia,ARG,0.7183814178868494,-0.24858908270881638
258,Asia,ARG,0.7802355992067059,-0.24558927508222714
259,Asia,ARG,0.8420897805265624,-0.2410171488604029
260,Asia,ARG,0.9039439618464189,-0.23282629789900633
261,Asia,ARG,0.9657981431662754,-0.21975537450602686
262,Asia,ARG,1.027652324486132,-0.18418585497359374
263,Asia,ARG,1.0895065058059885,-0.14468726283891073
264,Asia,ARG,1.151360687125845,-0.03964598389857668
265,Asia,ARG,1.2132148684457016,0.18446757338966785
266,Asia,ARG,1.2750690497655581,0.41455964674716567
267,Asia,ARG,1.3369232310854147,0.7363925462516303
268,Asia,ARG,1.3987774124052712,1.2585241832328158
269,Asia,ARG,1.4606315937251277,1.8221712009135116
270,Asia,ARG,1.5224857750449843,2.2962065493215102
271,Asia,ARG,1.5843399563648408,2.8222862006004905
272,Asia,ARG,1.6461941376846974,3.335793272519588
273,Asia Pacific (BP),ARG,-1.8176400162272683,-0.273046802484644
274,Asia Pacific (BP),ARG,-1.7557858349074118,-0.273046802484644
275,Asia Pacific (BP),ARG,-1.6939316535875553,-0.273046802484644
276,Asia Pacific (BP),ARG,-1.6320774722676987,-0.273046802484644
277,Asia Pacific (BP),ARG,-1.5702232909478422,-0.273046802484644
278,Asia Pacific (BP),ARG,-1.5083691096279856,-0.273046802484644
279,Asia Pacific (BP),ARG,-1.446514928308129,-0.273046802484644
280,Asia Pacific (BP),ARG,-1.3846607469882726,-0.273046802484644
281,Asia Pacific (BP),ARG,-1.322806565668416,-0.273046802484644
282,Asia Pacific (BP),ARG,-1.2609523843485595,-0.273046802484644
283,Asia Pacific (BP),ARG,-1.199098203028703,-0.273046802484644
284,Asia Pacific (BP),ARG,-1.1372440217088464,-0.273046802484644
285,Asia Pacific (BP),ARG,-1.0753898403889899,-0.273046802484644
286,Asia Pacific (BP),ARG,-1.0135356590691333,-0.273046802484644
287,Asia Pacific (BP),ARG,-0.9516814777492769,-0.273046802484644
288,Asia Pacific (BP),ARG,-0.8898272964294204,-0.273046802484644
289,Asia Pacific (BP),ARG,-0.8279731151095638,-0.273046802484644
290,Asia Pacific (BP),ARG,-0.7661189337897073,-0.273046802484644
291,Asia Pacific (BP),ARG,-0.7042647524698508,-0.273046802484644
292,Asia Pacific (BP),ARG,-0.6424105711499942,-0.273046802484644
293,Asia Pacific (BP),ARG,-0.5805563898301377,-0.273046802484644
294,Asia Pacific (BP),ARG,-0.5187022085102811,-0.273046802484644
295,Asia Pacific (BP),ARG,-0.45684802719042467,-0.273046802484644
296,Asia Pacific (BP),ARG,-0.3949938458705681,-0.273046802484644
297,Asia Pacific (BP),ARG,-0.33313966455071164,-0.273046802484644
298,Asia Pacific (BP),ARG,-0.2712854832308551,-0.2729291082309597
299,Asia Pacific (BP),ARG,-0.20943130191099857,-0.2727810047994919
300,Asia Pacific (BP),ARG,-0.14757712059114203,-0.2723048515341979
301,Asia Pacific (BP),ARG,-0.0857229392712855,-0.2719462477498557
302,Asia Pacific (BP),ARG,-0.02386875795142898,-0.27175342383609674
303,Asia Pacific (BP),ARG,0.03798542336842755,-0.27141959549063627
304,Asia Pacific (BP),ARG,0.09983960468828408,-0.27088830671521746
305,Asia Pacific (BP),ARG,0.1616937860081406,-0.2699103772211659
306,Asia Pacific (BP),ARG,0.22354796732799712,-0.26871015401653703
307,Asia Pacific (BP),ARG,0.2854021486478537,-0.2671473925686097
308,Asia Pacific (BP),ARG,0.34725632996771016,-0.26454357120127237
309,Asia Pacific (BP),ARG,0.4091105112875667,-0.2614323849735694
310,Asia Pacific (BP),ARG,0.47096469260742324,-0.2580539202448848
311,Asia Pacific (BP),ARG,0.5328188739272798,-0.254521209620595
312,Asia Pacific (BP),ARG,0.5946730552471363,-0.25107693202441356
313,Asia Pacific (BP),ARG,0.6565272365669929,-0.24740612762020944
314,Asia Pacific (BP),ARG,0.7183814178868494,-0.24328496172448508
315,Asia Pacific (BP),ARG,0.7802355992067059,-0.23964378437169148
316,Asia Pacific (BP),ARG,0.8420897805265624,-0.23395150702179177
317,Asia Pacific (BP),ARG,0.9039439618464189,-0.22304621994807403
318,Asia Pacific (BP),ARG,0.9657981431662754,-0.20127579402831106
319,Asia Pacific (BP),ARG,1.027652324486132,-0.1506054555330532
320,Asia Pacific (BP),ARG,1.0895065058059885,-0.10308780323857346
321,Asia Pacific (BP),ARG,1.151360687125845,0.030280193078999304
322,Asia Pacific (BP),ARG,1.2132148684457016,0.2973772124526571
323,Asia Pacific (BP),ARG,1.2750690497655581,0.5731768242974321
324,Asia Pacific (BP),ARG,1.3369232310854147,0.9478139887993937
325,Asia Pacific (BP),ARG,1.3987774124052712,1.5520525190821897
326,Asia Pacific (BP),ARG,1.4606315937251277,2.182775282189852
327,Asia Pacific (BP),ARG,1.5224857750449843,2.730680085923118
328,Asia Pacific (BP),ARG,1.5843399563648408,3.3451132013487874
329,Asia Pacific (BP),ARG,1.6461941376846974,3.958899491233734
330,Australia,AUS,-1.8176400162272683,-0.273046802484644
331,Australia,AUS,-1.7557858349074118,-0.273046802484644
332,Australia,AUS,-1.6939316535875553,-0.273046802484644
333,Australia,AUS,-1.6320774722676987,-0.273046802484644
334,Australia,AUS,-1.5702232909478422,-0.273046802484644
335,Australia,AUS,-1.5083691096279856,-0.273046802484644
336,Australia,AUS,-1.446514928308129,-0.273046802484644
337,Australia,AUS,-1.3846607469882726,-0.273046802484644
338,Australia,AUS,-1.322806565668416,-0.273046802484644
339,Australia,AUS,-1.2609523843485595,-0.273046802484644
340,Australia,AUS,-1.199098203028703,-0.273046802484644
341,Australia,AUS,-1.1372440217088464,-0.273046802484644
342,Australia,AUS,-1.0753898403889899,-0.273046802484644
343,Australia,AUS,-1.0135356590691333,-0.273046802484644
344,Australia,AUS,-0.9516814777492769,-0.273046802484644
345,Australia,AUS,-0.8898272964294204,-0.273046802484644
346,Australia,AUS,-0.8279731151095638,-0.273046802484644
347,Australia,AUS,-0.7661189337897073,-0.273046802484644
348,Australia,AUS,-0.7042647524698508,-0.273046802484644
349,Australia,AUS,-0.6424105711499942,-0.273046802484644
350,Australia,AUS,-0.5805563898301377,-0.273046802484644
351,Australia,AUS,-0.5187022085102811,-0.273046802484644
352,Australia,AUS,-0.45684802719042467,-0.273046802484644
353,Australia,AUS,-0.3949938458705681,-0.273046802484644
354,Australia,AUS,-0.33313966455071164,-0.273046802484644
355,Australia,AUS,-0.2712854832308551,-0.273046802484644
356,Australia,AUS,-0.20943130191099857,-0.2697393267011888
357,Australia,AUS,-0.14757712059114203,-0.265820568998263
358,Australia,AUS,-0.0857229392712855,-0.2645069056860623
359,Australia,AUS,-0.02386875795142898,-0.2632501297645511
360,Australia,AUS,0.03798542336842755,-0.2616425683335169
361,Australia,AUS,0.09983960468828408,-0.2596362215914767
362,Australia,AUS,0.1616937860081406,-0.25737527964380386
363,Australia,AUS,0.22354796732799712,-0.25526845624730016
364,Australia,AUS,0.2854021486478537,-0.2535687911110978
365,Australia,AUS,0.34725632996771016,-0.2507542980547357
366,Australia,AUS,0.4091105112875667,-0.24759079915365587
367,Australia,AUS,0.47096469260742324,-0.24635163570436075
368,Australia,AUS,0.5328188739272798,-0.24469739885397898
369,Australia,AUS,0.5946730552471363,-0.24154127751072618
370,Australia,AUS,0.6565272365669929,-0.23712818659822463
371,Australia,AUS,0.7183814178868494,-0.23334516438254857
372,Australia,AUS,0.7802355992067059,-0.22809737805090816
373,Australia,AUS,0.8420897805265624,-0.21929507383389066
374,Australia,AUS,0.9039439618464189,-0.16002424153226755
375,Australia,AUS,0.9657981431662754,0.10549865748024943
376,Australia,AUS,1.027652324486132,0.4900638257559581
377,Australia,AUS,1.0895065058059885,0.6350923205895935
378,Australia,AUS,1.151360687125845,1.148769907761063
379,Australia,AUS,1.2132148684457016,1.5336019731359047
380,Australia,AUS,1.2750690497655581,1.9224556810461415
381,Australia,AUS,1.3369232310854147,2.3373541677090284
382,Australia,AUS,1.3987774124052712,2.8484974743100917
383,Australia,AUS,1.4606315937251277,3.9631435339859613
384,Australia,AUS,1.5224857750449843,5.773648425423642
385,Australia,AUS,1.5843399563648408,7.997686376487869
386,Australia,AUS,1.6461941376846974,10.5400311122426
387,Austria,AUT,-1.8176400162272683,-0.273046802484644
388,Austria,AUT,-1.7557858349074118,-0.273046802484644
389,Austria,AUT,-1.6939316535875553,-0.273046802484644
390,Austria,AUT,-1.6320774722676987,-0.273046802484644
391,Austria,AUT,-1.5702232909478422,-0.273046802484644
392,Austria,AUT,-1.5083691096279856,-0.273046802484644
393,Austria,AUT,-1.446514928308129,-0.273046802484644
394,Austria,AUT,-1.3846607469882726,-0.273046802484644
395,Austria,AUT,-1.322806565668416,-0.273046802484644
396,Austria,AUT,-1.2609523843485595,-0.273046802484644
397,Austria,AUT,-1.199098203028703,-0.273046802484644
398,Austria,AUT,-1.1372440217088464,-0.273046802484644
399,Austria,AUT,-1.0753898403889899,-0.273046802484644
400,Austria,AUT,-1.0135356590691333,-0.273046802484644
401,Austria,AUT,-0.9516814777492769,-0.273046802484644
402,Austria,AUT,-0.8898272964294204,-0.273046802484644
403,Austria,AUT,-0.8279731151095638,-0.273046802484644
404,Austria,AUT,-0.7661189337897073,-0.273046802484644
405,Austria,AUT,-0.7042647524698508,-0.273046802484644
406,Austria,AUT,-0.6424105711499942,-0.273046802484644
407,Austria,AUT,-0.5805563898301377,-0.273046802484644
408,Austria,AUT,-0.5187022085102811,-0.273046802484644
409,Austria,AUT,-0.45684802719042467,-0.273046802484644
410,Austria,AUT,-0.3949938458705681,-0.273046802484644
411,Austria,AUT,-0.33313966455071164,-0.273046802484644
412,Austria,AUT,-0.2712854832308551,-0.273046802484644
413,Austria,AUT,-0.20943130191099857,-0.273046802484644
414,Austria,AUT,-0.14757712059114203,-0.273046802484644
415,Austria,AUT,-0.0857229392712855,-0.27128672641087553
416,Austria,AUT,-0.02386875795142898,-0.27127588708401
417,Austria,AUT,0.03798542336842755,-0.2713582076002342
418,Austria,AUT,0.09983960468828408,-0.2713603831694195
419,Austria,AUT,0.1616937860081406,-0.2697281681712863
420,Austria,AUT,0.22354796732799712,-0.2697805162064239
421,Austria,AUT,0.2854021486478537,-0.2698529781373786
422,Austria,AUT,0.34725632996771016,-0.2682817831199947
423,Austria,AUT,0.4091105112875667,-0.26541676168576783
424,Austria,AUT,0.47096469260742324,-0.2594235818520758
425,Austria,AUT,0.5328188739272798,-0.2507274967868866
426,Austria,AUT,0.5946730552471363,-0.24691935509186463
427,Austria,AUT,0.6565272365669929,-0.24325148171455754
428,Austria,AUT,0.7183814178868494,-0.24117867001731297
429,Austria,AUT,0.7802355992067059,-0.238015531048441
430,Austria,AUT,0.8420897805265624,-0.23060928809789485
431,Austria,AUT,0.9039439618464189,-0.2023609370132258
432,Austria,AUT,0.9657981431662754,-0.14952891513839206
433,Austria,AUT,1.027652324486132,-0.01608852613997944
434,Austria,AUT,1.0895065058059885,0.19728442253152598
435,Austria,AUT,1.151360687125845,0.6000311137390066
436,Austria,AUT,1.2132148684457016,0.8610405849477083
437,Austria,AUT,1.2750690497655581,1.0707432564841208
438,Austria,AUT,1.3369232310854147,1.2387116832802674
439,Austria,AUT,1.3987774124052712,1.4290267222100312
440,Austria,AUT,1.4606315937251277,1.7139410594282132
441,Austria,AUT,1.5224857750449843,1.932332347120773
442,Austria,AUT,1.5843399563648408,2.5480205945670513
443,Austria,AUT,1.6461941376846974,2.5685299948394107
444,Azerbaijan,AZE,-0.2712854832308551,-0.273046802484644
445,Azerbaijan,AZE,-0.20943130191099857,-0.273046802484644
446,Azerbaijan,AZE,-0.14757712059114203,-0.273046802484644
447,Azerbaijan,AZE,-0.0857229392712855,-0.273046802484644
448,Azerbaijan,AZE,-0.02386875795142898,-0.273046802484644
449,Azerbaijan,AZE,0.03798542336842755,-0.273046802484644
450,Azerbaijan,AZE,0.09983960468828408,-0.273046802484644
451,Azerbaijan,AZE,0.1616937860081406,-0.273046802484644
452,Azerbaijan,AZE,0.22354796732799712,-0.273046802484644
453,Azerbaijan,AZE,0.2854021486478537,-0.273046802484644
454,Azerbaijan,AZE,0.34725632996771016,-0.273046802484644
455,Azerbaijan,AZE,0.4091105112875667,-0.273046802484644
456,Azerbaijan,AZE,0.47096469260742324,-0.273046802484644
457,Azerbaijan,AZE,0.5328188739272798,-0.273046802484644
458,Azerbaijan,AZE,0.5946730552471363,-0.273046802484644
459,Azerbaijan,AZE,0.6565272365669929,-0.273046802484644
460,Azerbaijan,AZE,0.7183814178868494,-0.273046802484644
